count,mean,std,min,25%,50%,75%,max,var,cluster
211.0,0.13221090871165653,0.07464952711582519,0.0,0.07852468308926015,0.1173431734317343,0.1723624812473631,0.4474734042553192,moved_same_county,0
211.0,0.00468059509235071,0.011456557640726011,0.0,0.0,0.0,0.0045324517334229,0.0986522911051212,moved_same_state,0
211.0,0.009506760371547232,0.015911040070172255,0.0,0.0,0.0022900763358778,0.01200886243559655,0.1031746031746031,moved_same_country,0
211.0,0.001131541216648038,0.003637648218200433,0.0,0.0,0.0,0.0,0.0270418668496911,moved_from_abroad,0
211.0,0.5968533901969988,0.12641594272643558,0.2342733188720173,0.5144360828589244,0.6115537848605578,0.6795219212335798,0.9650145772594751,car,0
211.0,0.2813057186692112,0.10739996377423508,0.0174927113702623,0.21012607644508374,0.2753128555176337,0.3422209879639915,0.6596774193548387,pub_trans,0
211.0,0.1218408911337899,0.078416971989586,0.0,0.06299345815474845,0.1120466321243523,0.16068157989759113,0.3962765957446808,means_other,0
211.0,0.9675339829288407,0.02872827033082065,0.8625204582651391,0.9531130447957521,0.971756398940865,0.9902767153976835,1.0,one_or_less,0
211.0,0.0324660170711593,0.02872827033082064,0.0,0.009723284602316449,0.028243601059135,0.04688695520424779,0.1374795417348608,more_than_one,0
211.0,0.2704462103712402,0.12799751880996227,0.0,0.18716951702852008,0.2527881040892193,0.3364427860696517,0.7295918367346939,mgt,0
211.0,0.2879432982218609,0.09472780172996761,0.0924608819345661,0.2352643128171525,0.2806937471474213,0.341422994169276,0.6406080347448425,svc,0
211.0,0.22543696578456254,0.08216908972157079,0.0241758241758241,0.17693931115753386,0.2146658781785925,0.27260165205146536,0.5344352617079889,sls,0
211.0,0.040967245432400205,0.047472668451600114,0.0,0.00633216069878655,0.0287807430664573,0.05499546325234395,0.3238993710691824,con,0
211.0,0.17520628018993598,0.08850087866035282,0.0,0.11409768684983734,0.1644444444444444,0.2211118432563836,0.5032967032967033,prod,0
211.0,0.3361985604508758,0.11923922723989774,0.0144404332129963,0.24828675334837305,0.3260590500641848,0.4163280894653645,0.6955827567855242,below_pov,0
211.0,0.6638014395491242,0.11923922723989774,0.3044172432144758,0.5836719105346355,0.6739409499358151,0.751713246651627,0.9855595667870036,above_pov,0
211.0,0.07336797848934348,0.09856743926667147,0.0,0.0144257703081232,0.0378181818181818,0.09604350462602855,0.770852428964253,white,0
211.0,0.8498139067809151,0.151377326887979,0.1182401466544454,0.7950220786311636,0.8956364367584959,0.9583624463133096,1.0,black,0
211.0,0.0768181147297415,0.07791236451319641,0.0,0.02154434698271165,0.0504330106979113,0.1080756844023726,0.3956529747651501,race_other,0
211.0,0.08407154302905877,0.10952960420814174,0.0,0.0112073525522348,0.0346020761245674,0.11025165892912075,0.7033519553072626,hisp,0
211.0,0.9159284569709413,0.10952960420814174,0.2966480446927374,0.8897483410708793,0.9653979238754326,0.9887926474477651,1.0,nhisp,0
211.0,0.29431626764360264,0.1373407966573257,0.0,0.19071889460991984,0.2889561270801815,0.3951388888888888,0.7878228782287823,owner,0
211.0,0.7056837323563973,0.1373407966573257,0.2121771217712177,0.6048611111111111,0.7110438729198184,0.8092811053900801,1.0,renter,0
211.0,0.2667992274572461,0.19521254788640485,0.0086580086580086,0.1261356282978474,0.2214634146341463,0.3687327988512624,0.9132841328413284,single_family,0
211.0,0.7283191383525689,0.19554823994905854,0.0867158671586715,0.6310996469525713,0.776566757493188,0.8713588931183482,0.9913419913419912,multi_family,0
211.0,0.0048816341901848324,0.02956976606920932,0.0,0.0,0.0,0.0,0.4124668435013263,units_other,0
41.0,0.12200727107324955,0.07397893511880803,0.0160235448005232,0.0586121715697282,0.1140282131661442,0.1828675577156743,0.3012633624878523,ag1,1
41.0,0.24211575174381558,0.18736464457012147,0.0325426386982944,0.0997327502429543,0.1679597399874187,0.3665,0.8030592734225621,ag2,1
41.0,0.3597943144733312,0.14343995740249668,0.0605481198215423,0.2761310452418096,0.3418923672177277,0.4493288590604027,0.6663399333464026,ag3,1
41.0,0.17028278073308056,0.06574231756100478,0.0427023581899298,0.1281008540056933,0.1593543046357615,0.2095120951209512,0.3355991943605236,ag4,1
41.0,0.1057998819765229,0.05733992901954959,0.0227406390903744,0.0627329192546583,0.0920436817472698,0.1411402157164869,0.244228432563791,ag5,1
41.0,0.06580085970964708,0.06553728892691217,0.0,0.0141467727674624,0.0395114942528735,0.1164972634870993,0.2683673469387755,less_high_school,1
41.0,0.09992390892587841,0.08568836397412227,0.0,0.0305245055889939,0.0680335507921714,0.1500559910414333,0.2973027783411073,high_school,1
41.0,0.14540482817439823,0.07833746086238694,0.0213549337260677,0.0786914235190097,0.1408308004052685,0.2108108108108108,0.3219123505976096,college,1
41.0,0.6888704031900762,0.19985077378275135,0.3277116402116402,0.5218365061590146,0.7491886879925823,0.8784033835580227,0.9429590017825312,bachelor_higher,1
41.0,0.3446738614132053,0.16944998962571528,0.1182904597933968,0.1989528795811518,0.313091922005571,0.4847512038523274,0.7332339791356185,below_45000,1
41.0,0.2593794575341431,0.0951987132033045,0.0510204081632653,0.2067039106145251,0.2596718655053676,0.3091655266757866,0.4781512605042017,45000_to_100000,1
41.0,0.3959466810526516,0.2053513999476301,0.0417287630402384,0.2282031842304776,0.3440619270727236,0.5722269991401547,0.761998041136141,above_100000,1
41.0,0.28634911547429864,0.10849801512268784,0.0581854043392504,0.2138728323699422,0.3115763546798029,0.3418940609951846,0.5510204081632653,married_couple_family,1
41.0,0.10546563973966433,0.08927148110220078,0.0,0.0386930352536543,0.0606843124596513,0.1400894187779433,0.3436123348017621,family_other,1
41.0,0.608185244786037,0.1316236353969579,0.3626740947075209,0.4816753926701571,0.6061507936507936,0.7112462006079028,0.8352006518639234,nonfamily,1
41.0,0.7072136948874918,0.09603985840244593,0.4727511490479317,0.6454830962497691,0.7107776261937244,0.7680412371134021,0.8684546615581098,same_house,1
41.0,0.1336380177184601,0.050260837382378264,0.0268199233716475,0.1011541072640869,0.1374542496949979,0.1648562300319488,0.2237517978220669,moved_same_county,1
41.0,0.02558427856172271,0.025854801199505627,0.0,0.006322444678609,0.0157635467980295,0.0419248997448049,0.1028022157054415,moved_same_state,1
41.0,0.08614613684287623,0.07000400049005398,0.0007955449482895,0.0270506108202443,0.0752730109204368,0.1186903137789904,0.3288718929254302,moved_same_country,1
41.0,0.047417871989448995,0.023824448238448957,0.0182719108082997,0.0297432107888416,0.0422936152907686,0.0548184357541899,0.142781875658588,moved_from_abroad,1
41.0,0.3310555190308058,0.15553308779097885,0.103987240829346,0.2423631123919308,0.2809031044214487,0.3842239185750636,0.7484350547730829,car,1
41.0,0.2317670476957893,0.11246597181171751,0.0523897058823529,0.1521555367709214,0.2166092613853807,0.298103448275862,0.5733392777530094,pub_trans,1
41.0,0.43717743327340475,0.18538854291102969,0.1165884194053208,0.2793388429752066,0.4660326086956521,0.5929310344827586,0.7055393586005831,means_other,1
41.0,0.9688497247786025,0.03226124611920008,0.8644859813084113,0.9507389162561576,0.9775921776329192,0.9947976878612717,1.0,one_or_less,1
41.0,0.03115027522139752,0.032261246119200074,0.0,0.0052023121387283,0.0224078223670808,0.0492610837438423,0.1355140186915887,more_than_one,1
41.0,0.6120160596873366,0.14795616451408217,0.3209129017233348,0.4894237782640408,0.6035307098197867,0.7169476486246673,0.876657824933687,mgt,1
41.0,0.12858386718398243,0.07820016508894866,0.0,0.0558806871814234,0.1138392857142857,0.1927846674182638,0.2941659819227609,svc,1
41.0,0.1785998785887291,0.061960787342987794,0.0781893004115226,0.1252808988764045,0.1819075712881022,0.2282608695652173,0.3177004538577912,sls,1
41.0,0.01856353029911136,0.018694030044490946,0.0,0.0036003600360036,0.0103333333333333,0.0309409888357256,0.0625,con,1
41.0,0.062236664240840296,0.06181802800229262,0.0,0.0145299145299145,0.0424242424242424,0.0922803904170363,0.2612948299953423,prod,1
41.0,0.19349893468502505,0.10366168632162344,0.0413671333081094,0.1170408538829591,0.1607904783292162,0.259958071278826,0.4047911547911548,below_pov,1
41.0,0.8065010653149749,0.10366168632162344,0.5952088452088452,0.740041928721174,0.8392095216707838,0.8829591461170408,0.9586328666918904,above_pov,1
41.0,0.5417393828668293,0.18774636817956977,0.0919072793818625,0.4210526315789473,0.546563643757625,0.6658566221142163,0.8820786142571619,white,1
41.0,0.157070483164306,0.15502713783964173,0.0,0.0500623182384711,0.0821917808219178,0.2122814152094347,0.6200798630918426,black,1
41.0,0.3011901339688646,0.14473491223502602,0.1024634837584477,0.1781756180733162,0.2792873051224944,0.3527442305392801,0.7550505050505051,race_other,1
41.0,0.1249260168979942,0.10302178942235132,0.016266775111834,0.0674362089914945,0.0910462776659959,0.1224074827165514,0.4696356275303643,hisp,1
41.0,0.8750739831020059,0.10302178942235132,0.5303643724696356,0.8775925172834486,0.908953722334004,0.9325637910085056,0.983733224888166,nhisp,1
41.0,0.37126009983128083,0.17662545444865596,0.0,0.2543352601156069,0.3491789109766637,0.4760039177277179,0.7142857142857143,owner,1
41.0,0.6287399001687191,0.1766254544486559,0.2857142857142857,0.5239960822722821,0.6508210890233362,0.7456647398843931,1.0,renter,1
41.0,0.1435347859558772,0.1310229501496464,0.0,0.027462467960454,0.0988439306358381,0.2400793650793651,0.4489795918367347,single_family,1
41.0,0.8558190101935645,0.1308184252412747,0.5510204081632653,0.7599206349206349,0.9011560693641618,0.972537532039546,1.0,multi_family,1
41.0,0.0006462038505583902,0.002885840166336232,0.0,0.0,0.0,0.0,0.0176211453744493,units_other,1
155.0,0.21464207671537555,0.046681554722917906,0.0409411764705882,0.1824631590730475,0.2108626198083067,0.2468498473232125,0.3243469758346137,ag1,2
155.0,0.07171364804898801,0.027181590233017416,0.0134301270417422,0.0539111931194695,0.0692148760330578,0.0889369156379307,0.1710307249886484,ag2,2
155.0,0.26115471952988595,0.05392844067617003,0.1530566711289603,0.22261545498805418,0.2589760638297872,0.28644166631707013,0.4208768267223382,ag3,2
155.0,0.2778266895725226,0.04249030563028821,0.163869507825759,0.25097767825757455,0.2750576427505764,0.30202956156652216,0.3862953862953863,ag4,2
155.0,0.17466286613322768,0.055505441516761435,0.0605358062854198,0.13885354759399285,0.1663062708865736,0.20029257635343023,0.4032941176470588,ag5,2
155.0,0.10107728162128372,0.05643165198565821,0.0093731693028705,0.06307967255299404,0.090139808682855,0.1326732517247986,0.4305108967488388,less_high_school,2
155.0,0.24273980370063683,0.0853491948478509,0.0289317507418397,0.17896741079751038,0.2379461490294301,0.3056849744079667,0.4505928853754941,high_school,2
155.0,0.29546425766345785,0.08763791815481038,0.1128974633797784,0.22884877021931035,0.2879527356794246,0.3671767248951837,0.5262664165103189,college,2
155.0,0.3607186570146215,0.15746488612623588,0.0650673677292145,0.24600241616141472,0.3277153558052434,0.4741056536857372,0.7608803165182987,bachelor_higher,2
155.0,0.3161193331145837,0.11204219291818385,0.0924908424908425,0.22397137177397916,0.3066666666666666,0.4016259926680401,0.5906735751295337,below_45000,2
155.0,0.32011551850203623,0.07948556818152233,0.1339764201500536,0.26967024037706655,0.3232541396688265,0.3679628185709271,0.5699658703071673,45000_to_100000,2
155.0,0.3637651483833799,0.13988706575891843,0.0699481865284974,0.2482676430549953,0.338006230529595,0.4738347459599994,0.7554945054945055,above_100000,2
155.0,0.41716679098141196,0.14452742458167397,0.1260794473229706,0.30634784803254145,0.407905803195963,0.5296027833296322,0.7215762273901809,married_couple_family,2
155.0,0.2277012749866988,0.11324538314838892,0.0291858678955453,0.1321422173207974,0.2058479532163742,0.326222442273099,0.5127701375245579,family_other,2
155.0,0.3551319340318891,0.09543977901185757,0.1338432122370937,0.28553354540196646,0.3508021390374332,0.4181532282599211,0.6614853195164075,nonfamily,2
155.0,0.9166375653845886,0.04284579927151053,0.792629367958755,0.8886868900192112,0.9224924012158054,0.9480837276760544,1.0,same_house,2
155.0,0.06750788170571517,0.03665930556176258,0.0,0.039050446804879305,0.0622837370242214,0.0929948894934425,0.1660079051383399,moved_same_county,2
155.0,0.0036823126632189443,0.007613013396696369,0.0,0.0,0.0,0.00359436393664965,0.060342408083076,moved_same_state,2
155.0,0.00838150563784504,0.012829197007483367,0.0,0.0,0.004881450488145,0.0106603750347088,0.087227414330218,moved_same_country,2
155.0,0.0037907346086321105,0.007598925606886076,0.0,0.0,0.0,0.00466884867154405,0.0424969987995198,moved_from_abroad,2
155.0,0.7179406471844381,0.1064025095774162,0.3986402966625463,0.6335466195594033,0.7293729372937293,0.8099040027652231,0.9062109212171738,car,2
155.0,0.1469398643129387,0.07391209743890774,0.0205819730305181,0.0842871021114467,0.1395483497394325,0.2032212676791491,0.349828178694158,pub_trans,2
155.0,0.1351194885026231,0.07122448600165054,0.00893470790378,0.0868618702910326,0.1203783319002579,0.1698035491584764,0.3470007593014427,means_other,2
155.0,0.9817675556937293,0.015587113319059558,0.943650126156434,0.9705415047434591,0.9830687830687832,0.9957959617749135,1.0,one_or_less,2
155.0,0.01823244430627064,0.015587113319059551,0.0,0.00420403822508645,0.0169312169312169,0.02945849525654085,0.056349873843566,more_than_one,2
155.0,0.3925767603042231,0.11641970998069431,0.1845841784989858,0.30692678744474744,0.3663366336633663,0.47589127566994566,0.7506617257808365,mgt,2
155.0,0.20977364538998708,0.06919230991183559,0.0433376455368693,0.17248365098729196,0.2083333333333333,0.25728159948202,0.4155405405405405,svc,2
155.0,0.20730145868827285,0.05753234592903895,0.0803921568627451,0.16621950438624572,0.201338199513382,0.2440334579134876,0.3686274509803922,sls,2
155.0,0.05913779864335101,0.04056090643968967,0.0,0.026999167677852848,0.0529279279279279,0.08656454288223234,0.1660486196950968,con,2
155.0,0.13121033697416568,0.06362773588730922,0.0086455331412103,0.08800582122913564,0.1189127972819932,0.16639697950377555,0.3762057877813505,prod,2
155.0,0.1115938007800909,0.0619742919147582,0.0037871237791508,0.0627808946443012,0.1011378002528445,0.15629868779885286,0.2866817155756208,below_pov,2
155.0,0.8884061992199093,0.061974291914758194,0.7133182844243793,0.8437013122011471,0.8988621997471555,0.9372191053556989,0.9962128762208492,above_pov,2
155.0,0.45539022910853644,0.3319191010737454,0.0,0.05575700283596195,0.5896003437902879,0.7226212773511335,0.9332199064227988,white,2
155.0,0.3660852167825514,0.41400290111756155,0.0,0.01446997374928,0.0886312640239341,0.8911159323542501,1.0,black,2
155.0,0.17852455410891202,0.1510563718074554,0.0,0.053020903696858204,0.158912943344081,0.2914929401079257,0.8693559801840056,race_other,2
155.0,0.17987916615698385,0.16539514166000338,0.0,0.03179468162955245,0.1213842975206611,0.2976054091915261,0.6150413223140496,hisp,2
155.0,0.820120833843016,0.16539514166000338,0.3849586776859504,0.7023945908084739,0.8786157024793388,0.9682053183704475,1.0,nhisp,2
155.0,0.7135136369038673,0.1340488382515421,0.4100294985250737,0.6156227869909419,0.7129888268156425,0.8120985598845263,0.98992673992674,owner,2
155.0,0.2864863630961326,0.13404883825154212,0.01007326007326,0.1879014401154736,0.2870111731843575,0.38437721300905814,0.5899705014749262,renter,2
155.0,0.6826364680360044,0.2291705955686677,0.033824804856895,0.5304508964066788,0.705961452263559,0.888484526635845,1.0,single_family,2
155.0,0.31513829494129225,0.22906295394663426,0.0,0.1115154733641551,0.2844919786096256,0.46564503079161057,0.9661751951431048,multi_family,2
155.0,0.002225237022703322,0.00852442460822364,0.0,0.0,0.0,0.0,0.0797266514806378,units_other,2
204.0,0.14057782658118026,0.06284405191658335,0.0,0.0977342999392698,0.1365602632338555,0.17835710637676927,0.3250230840258541,ag1,3
204.0,0.08938953639010885,0.057480900470136674,0.0068876452862677,0.05228740705062285,0.07585553315846061,0.11390179300439125,0.3675912408759124,ag2,3
204.0,0.4786707038188663,0.09880373299156414,0.2242268041237113,0.4111690749388731,0.48316547683376454,0.5380098292664782,0.7433010262257697,ag3,3
204.0,0.19101767946231946,0.05382957916277661,0.0732474064759509,0.15395856874309927,0.18820430992264786,0.22661964147412808,0.3451698279664755,ag4,3
204.0,0.10034425374752498,0.07344632577360469,0.0047656870532168,0.050161412199319855,0.08355100612023494,0.12608450256369488,0.5186440677966102,ag5,3
204.0,0.04765524214102731,0.04313771210816782,0.0,0.014023233760075825,0.03340199681593385,0.07069538172746193,0.2117016525234479,less_high_school,3
204.0,0.08932104952096342,0.06266106401879099,0.0,0.03855760407997778,0.07629728675196865,0.12280958651267332,0.2894486692015209,high_school,3
204.0,0.13906816133807007,0.059956141426831935,0.0355822550831793,0.0918992699286951,0.1288269518771389,0.18023434522272624,0.3134017313241423,college,3
204.0,0.7239555469999389,0.14214655477135943,0.3389242336610757,0.6309542867472145,0.7414215327063216,0.8451378910023787,0.9521008403361344,bachelor_higher,3
204.0,0.23355019693929732,0.1207410605018248,0.0404761904761904,0.1391149919525455,0.2132292848644276,0.31416093886559915,0.5414438502673797,below_45000,3
204.0,0.2777707119420195,0.08842006730725224,0.0214723926380368,0.21910841927211214,0.2809586842686017,0.34549189805671143,0.5265526552655265,45000_to_100000,3
204.0,0.4886790911186831,0.1627991972011108,0.1299404439631835,0.36653647602013384,0.48641701365450035,0.620932298654676,0.8132205995388163,above_100000,3
204.0,0.31292818087202345,0.10617147571966583,0.0515837104072398,0.2348573031712427,0.29431476151577085,0.3792161642781228,0.6654445462878094,married_couple_family,3
204.0,0.08306799989008395,0.05786636490465222,0.0,0.041616682458620574,0.07298959554218684,0.1080625113567388,0.3151440833844267,family_other,3
204.0,0.6040038192378926,0.12073097482486607,0.228230980751604,0.5304685901370985,0.6036683904330963,0.6997421147004879,0.94841628959276,nonfamily,3
204.0,0.7836631138629395,0.06309150623016023,0.6049046321525886,0.7416238925897141,0.7881193293962538,0.8327691164305604,0.920881971465629,same_house,3
204.0,0.1550988818667267,0.046797692707779705,0.0386303775241439,0.12258742776159477,0.14989316038768855,0.18579520260389634,0.2915531335149863,moved_same_county,3
204.0,0.01452411391082863,0.013201602761298132,0.0,0.003947950660987825,0.0110419886482594,0.021094686694918,0.0693937180423666,moved_same_state,3
204.0,0.03987738204358184,0.028466613596358187,0.0,0.017826018219830875,0.03231811163475225,0.05351127908668217,0.1625781625781625,moved_same_country,3
204.0,0.006836508315923092,0.007600401062547282,0.0,0.0,0.0043489286509162,0.01054944512863075,0.03295978905735,moved_from_abroad,3
204.0,0.3771655817791572,0.10941894389665051,0.1511910549343704,0.3027669711361324,0.3708484930057206,0.44461950534806866,0.6929303831624393,car,3
204.0,0.31108282349541616,0.10544501995639324,0.0630745658835546,0.22438033785947498,0.3083641630349711,0.39264645215613325,0.5996106424399741,pub_trans,3
204.0,0.31175159472542646,0.09560827839713147,0.1400778210116731,0.2538352731706617,0.3004761340918286,0.3445959085622772,0.734167517875383,means_other,3
204.0,0.9825946735407132,0.01959093302441724,0.9021842355175688,0.9739534923382592,0.9892135974931178,1.0,1.0,one_or_less,3
204.0,0.01740532645928684,0.019590933024417233,0.0,0.0,0.0107864025068822,0.026046507661740673,0.0978157644824311,more_than_one,3
204.0,0.6543905389102344,0.10269905850990545,0.3136128661688684,0.5980666065314459,0.6727128235289576,0.7332878292855673,0.8423423423423423,mgt,3
204.0,0.0994303592980825,0.054894259335983187,0.0037537537537537,0.05773084336811388,0.09003856045597095,0.13282498766905043,0.3286118980169972,svc,3
204.0,0.179472843397909,0.042341563138050556,0.0909090909090909,0.1517972265973919,0.17523778484545388,0.20674128784994536,0.3236151603498542,sls,3
204.0,0.0203521255219458,0.021306117716755793,0.0,0.0037611662384802,0.01355823723566155,0.030668973408494324,0.0989505247376311,con,3
204.0,0.04635413287182828,0.036612308926708394,0.0,0.021355140186915873,0.037436554941759945,0.06681418322392285,0.1949103528050896,prod,3
204.0,0.10401619169117979,0.0655340074261732,0.0062543432939541,0.052323272584471524,0.08433964001306345,0.13892114333354078,0.3329432416617905,below_pov,3
204.0,0.8959838083088202,0.0655340074261732,0.6670567583382094,0.8610788566664591,0.9156603599869365,0.9476767274155284,0.993745656706046,above_pov,3
204.0,0.7064348819236469,0.14718664635346473,0.166881443298969,0.6349471965080853,0.738561692874758,0.8204085057851618,0.914647577092511,white,3
204.0,0.0975467203405887,0.12831044509903322,0.0,0.022316797676402052,0.04435203780815855,0.10153953798143862,0.6468960063266113,black,3
204.0,0.19601839773576435,0.07840077688084399,0.0684340320591861,0.13032952738835085,0.18603984032116744,0.2392646762734146,0.4543385922330097,race_other,3
204.0,0.15523452644706412,0.12395312709539676,0.0119375573921028,0.067383917457919,0.11786412798454696,0.19910011105749362,0.6308441558441559,hisp,3
204.0,0.8447654735529359,0.12395312709539676,0.3691558441558442,0.8008998889425064,0.882135872015453,0.9326160825420808,0.9880624426078972,nhisp,3
204.0,0.4175037989929004,0.13438949292436664,0.0678733031674208,0.31547218604350774,0.4187019660213494,0.5098204899427691,0.76993583868011,owner,3
204.0,0.5824962010070996,0.13438949292436664,0.23006416131989,0.49017951005723087,0.5812980339786507,0.6845278139564923,0.9321266968325792,renter,3
204.0,0.15969351488261713,0.12374254291488938,0.0,0.05985350893783825,0.13906663853569165,0.23137731833384,0.6681943171402384,single_family,3
204.0,0.8386961292955146,0.12408845541477774,0.3253895508707607,0.7636906738921423,0.8609333614643083,0.9381114558421461,1.0,multi_family,3
204.0,0.0016103558218681687,0.00450889118423301,0.0,0.0,0.0,0.0,0.0283125707814269,units_other,3
183.0,0.24541058002938093,0.05527874985627855,0.1032947462154942,0.20775462437315234,0.2428522218394764,0.27841320652365087,0.3932072031000684,ag1,4
183.0,0.09858859393023885,0.02950303497576197,0.0339213025780189,0.0819250541622296,0.0982597054886211,0.11465994225345916,0.2046116504854369,ag2,4
183.0,0.3071687024247846,0.055834360063528245,0.1972010178117048,0.2674733106981026,0.2966623158679843,0.33648097686867773,0.4590581247348324,ag3,4
183.0,0.23115129259161174,0.04280083459980701,0.1171643492135856,0.2039595317913194,0.2292403570827017,0.2561733077904112,0.3480140502566873,ag4,4
183.0,0.11768083102398372,0.049079565840492036,0.0301156761069006,0.0868743385818701,0.1092732711595988,0.14049014653865585,0.3763005780346821,ag5,4
183.0,0.2696212444794448,0.09202345201854503,0.1025428413488115,0.20647853533096522,0.2621019108280255,0.32191981522338664,0.5375128468653648,less_high_school,4
183.0,0.3060581956094837,0.09357804248547459,0.0606060606060606,0.25269315754988797,0.3005729396209784,0.36821127924391883,0.5804988662131519,high_school,4
183.0,0.21116908169447388,0.06224675935099737,0.0813755532856656,0.16296651757257336,0.2148123324396783,0.24721472531674926,0.3805369127516778,college,4
183.0,0.2131514782165975,0.12247788485425878,0.0275324675324675,0.12155663574103284,0.1821656050955414,0.2986069575529544,0.5790491984521835,bachelor_higher,4
183.0,0.4281271246420457,0.13158301358618393,0.1794258373205741,0.33134410342008447,0.4035087719298245,0.5000962447209978,0.8644939965694682,below_45000,4
183.0,0.338892278091118,0.08164113796367331,0.1214892227302416,0.28611146907216495,0.3399470899470899,0.39185496951731075,0.5252951096121417,45000_to_100000,4
183.0,0.2329805972668362,0.10548629538329811,0.0017406440382941,0.1518895826487019,0.227509778357236,0.3118936137005349,0.6133333333333333,above_100000,4
183.0,0.4281562987942336,0.10238886971506989,0.1347753743760399,0.36241615180935566,0.427554980595084,0.5079134143747293,0.6704761904761904,married_couple_family,4
183.0,0.24884999092283816,0.09285151337117864,0.0264550264550264,0.18899259026004064,0.2309299895506792,0.30545575963618704,0.6262626262626263,family_other,4
183.0,0.32299371028292817,0.11140593105992234,0.0928699820251647,0.24224275521061525,0.3247325361862807,0.39203833556810935,0.7304492512479202,nonfamily,4
183.0,0.9109371510908021,0.060295798932702094,0.5916473317865429,0.8806821886495028,0.9168817759421788,0.9590232689333511,1.0,same_house,4
183.0,0.07316551657569374,0.0528008619022924,0.0,0.035643344462910495,0.0623731315740911,0.0947347595113614,0.296983758700696,moved_same_county,4
183.0,0.0030108225416689343,0.00644159606074034,0.0,0.0,0.0,0.00315896378573255,0.0397923875432525,moved_same_state,4
183.0,0.007790936990983698,0.013026928245383458,0.0,0.0,0.0026437541308658,0.01121174079032845,0.111368909512761,moved_same_country,4
183.0,0.005095572800851375,0.00927944068001964,0.0,0.0,0.0,0.0056434658078461,0.0680334092634776,moved_from_abroad,4
183.0,0.6961950183941312,0.11426802982848912,0.3575418994413408,0.6260828037071597,0.6988478347238777,0.7849886104102644,0.9477250726040658,car,4
183.0,0.17831051180627358,0.0824425051677271,0.0153121319199057,0.12268955434409054,0.1709688233322158,0.2269639838978455,0.4815642458100558,pub_trans,4
183.0,0.1254944697995951,0.06917174505569842,0.0,0.07122548130015835,0.1142974190905366,0.1690619534209919,0.317435249526216,means_other,4
183.0,0.9369485759097874,0.040310451704086744,0.7554922701383239,0.9166516888108505,0.9427609427609428,0.9662920927837519,1.0,one_or_less,4
183.0,0.06305142409021255,0.04031045170408675,0.0,0.033707907216247904,0.0572390572390572,0.0833483111891495,0.2445077298616761,more_than_one,4
183.0,0.26312467510673493,0.11052130003019696,0.076317859952793,0.18603201404835876,0.2406181015452538,0.33228239308404306,0.5956521739130435,mgt,4
183.0,0.22938535807044608,0.06746900694589901,0.0277777777777777,0.18627822230020508,0.2216456634544106,0.27154889264264265,0.4424778761061947,svc,4
183.0,0.19524388821207536,0.05579585613545679,0.0710900473933649,0.1634562787391978,0.1901951883794825,0.22975157833599755,0.3926042486231313,sls,4
183.0,0.10098174116468915,0.053513668540708145,0.0113690194220748,0.05827029275940135,0.0972733971997052,0.12681501314101457,0.3601895734597156,con,4
