GEOID_Data,same_house,moved_same_county,moved_same_state,moved_same_country,moved_from_abroad,white_same_house,white_moved_same_county,white_moved_same_state,white_moved_same_country,white_moved_from_abroad,black_same_house,black_moved_same_county,black_moved_same_state,black_moved_same_country,black_moved_from_abroad,other_same_house,other_moved_same_county,other_moved_same_state,other_moved_same_country,other_moved_from_abroad,nhisp_white_same_house,nhisp_white_moved_same_county,nhisp_white_moved_same_state,nhisp_white_moved_same_country,nhisp_white_moved_from_abroad,hisp_same_house,hisp_moved_same_county,hisp_moved_same_state,hisp_moved_same_country,hisp_moved_from_abroad,nhisp_same_house,nhisp_moved_same_county,nhisp_moved_same_state,nhisp_moved_same_country,nhisp_moved_from_abroad
14000US17031251400,0.8690189788826517,0.09516172146484897,0.0002673082063619353,0.035551991446137396,0.0,0.6023166023166023,0.20270270270270271,0.0,0.19498069498069498,0.0,0.9247588424437299,0.06463022508038585,0.0003215434083601286,0.010289389067524116,0.0,0.5575221238938053,0.4424778761061947,0.0,0.0,0.0,0.5681341719077568,0.22012578616352202,0.0,0.21174004192872117,0.0,1.0,0.0,0.0,0.0,0.0,0.8660836294069418,0.09729434271658924,0.00027329871549603714,0.03634872916097295,0.0
14000US17031260300,0.7873626373626373,0.20494505494505494,0.0,0.007692307692307693,0.0,0.6607142857142857,0.3392857142857143,0.0,0.0,0.0,0.7749691738594328,0.218249075215783,0.0,0.006781750924784217,0.0,0.9788732394366197,0.0,0.0,0.02112676056338028,0.0,1.0,0.0,0.0,0.0,0.0,0.8920454545454546,0.10795454545454546,0.0,0.0,0.0,0.7761557177615572,0.21532846715328466,0.0,0.00851581508515815,0.0
14000US17031260500,0.9184812953657174,0.06700167504187604,0.0,0.014517029592406477,0.0,0.7058823529411765,0.29411764705882354,0.0,0.0,0.0,0.9215575620767494,0.06376975169300225,0.0,0.014672686230248307,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.8918918918918919,0.10810810810810811,0.0,0.0,0.0,0.9190421892816419,0.0661345496009122,0.0,0.014823261117445839,0.0
14000US17031260600,0.8076580587711487,0.13223508459483527,0.0,0.06010685663401603,0.0,0.921875,0.078125,0.0,0.0,0.0,0.8013953488372093,0.13581395348837208,0.0,0.06279069767441861,0.0,1.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.8027397260273973,0.13561643835616438,0.0,0.06164383561643835,0.0
14000US17031260700,0.911487758945386,0.08851224105461393,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9045362220717671,0.0954637779282329,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.906312292358804,0.09368770764119601,0.0,0.0,0.0
14000US17031260800,0.9039573143619386,0.09604268563806136,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9298418972332015,0.07015810276679842,0.0,0.0,0.0,0.25252525252525254,0.7474747474747475,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.9034421099687081,0.09655789003129191,0.0,0.0,0.0
14000US17031050700,0.7107776261937244,0.12278308321964529,0.0,0.11869031377899045,0.047748976807639835,0.7576687116564417,0.11579754601226994,0.0,0.12116564417177914,0.005368098159509203,,,,,,0.3333333333333333,0.17901234567901234,0.0,0.09876543209876543,0.3888888888888889,0.7505919494869772,0.11917916337805841,0.0,0.12470402525651145,0.0055248618784530384,0.4444444444444444,0.1437908496732026,0.0,0.0,0.4117647058823529,0.7418126428027418,0.12033511043412033,0.0,0.13252094440213252,0.005331302361005331
14000US17031050900,0.7356624917600527,0.1905075807514832,0.01054713249835201,0.03032300593276203,0.03295978905735003,0.7107765451664025,0.20126782884310618,0.011885895404120444,0.03645007923930269,0.039619651347068144,0.4864864864864865,0.5135135135135135,0.0,0.0,0.0,0.9220183486238532,0.07339449541284404,0.0045871559633027525,0.0,0.0,0.6861564918314703,0.21840068787618228,0.012897678417884782,0.03955288048151333,0.04299226139294927,0.9666666666666667,0.02857142857142857,0.004761904761904762,0.0,0.0,0.6985462892119357,0.21652639632746748,0.011476664116296864,0.03519510328997705,0.03825554705432287
14000US17031051000,0.8401852924145917,0.13954834973943253,0.0,0.02026635784597568,0.0,0.855072463768116,0.12077294685990338,0.0,0.024154589371980676,0.0,0.7872340425531915,0.2127659574468085,0.0,0.0,0.0,0.7575757575757576,0.24242424242424243,0.0,0.0,0.0,0.8450592885375494,0.1383399209486166,0.0,0.016600790513833993,0.0,0.8587786259541985,0.08778625954198473,0.0,0.05343511450381679,0.0,0.8368600682593856,0.14880546075085324,0.0,0.014334470989761093,0.0
14000US17031051100,0.7674666666666666,0.18026666666666666,0.0112,0.016533333333333334,0.024533333333333334,0.7910344827586206,0.1413793103448276,0.014482758620689656,0.021379310344827585,0.031724137931034485,1.0,0.0,0.0,0.0,0.0,0.6699751861042184,0.33002481389578164,0.0,0.0,0.0,0.8079222720478326,0.11883408071748879,0.01569506726457399,0.023168908819133034,0.0343796711509716,0.4797297297297297,0.5202702702702703,0.0,0.0,0.0,0.8214059531348955,0.11652944901836605,0.013299556681443952,0.019632678910702975,0.029132362254591513
14000US17031051200,0.7692307692307693,0.19947848761408082,0.017601043024771838,0.01108213820078227,0.002607561929595828,0.7700701480904131,0.2112236944660951,0.012470771628994544,0.003117692907248636,0.003117692907248636,0.23255813953488372,0.6046511627906976,0.16279069767441862,0.0,0.0,0.875,0.04326923076923077,0.019230769230769232,0.0625,0.0,0.7543713572023314,0.22564529558701082,0.013322231473771857,0.0033305578684429643,0.0033305578684429643,0.9910714285714286,0.0,0.008928571428571428,0.0,0.0,0.7517580872011251,0.21518987341772153,0.01828410689170183,0.011954992967651195,0.0028129395218002813
14000US17031170900,0.9147540983606557,0.04402810304449649,0.0,0.0,0.041217798594847775,0.9336188436830836,0.039257673090649536,0.0,0.0,0.027123483226266953,,,,,,0.8787465940054496,0.05313351498637602,0.0,0.0,0.0681198910081744,0.9352051835853131,0.023758099352051837,0.0,0.0,0.04103671706263499,0.8974789915966387,0.06050420168067227,0.0,0.0,0.04201680672268908,0.9365079365079365,0.02328042328042328,0.0,0.0,0.04021164021164021
