GEOID_Data,married_couple_family,family_other,nonfamily,white_married_couple_family,white_family_other,white_nonfamily,black_married_couple_family,black_family_other,black_nonfamily,other_married_couple_family,other_family_other,other_nonfamily,nhisp_white_married_couple_family,nhisp_white_family_other,nhisp_white_nonfamily,hisp_married_couple_family,hisp_family_other,hisp_nonfamily,nhisp_married_couple_family,nhisp_family_other,nhisp_nonfamily
14000US17031221000,0.2878645343367827,0.1589840075258702,0.5531514581373471,0.24407252440725244,0.1297071129707113,0.6262203626220363,0.16923076923076924,0.26153846153846155,0.5692307692307692,0.42704626334519574,0.2099644128113879,0.36298932384341637,0.25,0.034274193548387094,0.7157258064516129,0.3562231759656652,0.28969957081545067,0.3540772532188841,0.23450586264656617,0.05695142378559464,0.7085427135678392
14000US17031221100,0.21531576330183988,0.13774241670810541,0.6469418199900547,0.23274021352313168,0.07829181494661921,0.6889679715302491,0.0,0.4351145038167939,0.5648854961832062,0.2231578947368421,0.23157894736842105,0.5452631578947369,0.2300380228136882,0.019961977186311788,0.75,0.23311897106109325,0.2909967845659164,0.4758842443729904,0.20734341252699784,0.06911447084233262,0.7235421166306696
14000US17031242800,0.46060606060606063,0.11363636363636363,0.4257575757575758,0.45616883116883117,0.11363636363636363,0.4301948051948052,,,,0.5227272727272727,0.11363636363636363,0.36363636363636365,0.40875912408759124,0.11861313868613138,0.4726277372262774,0.7731958762886598,0.10309278350515463,0.12371134020618557,0.4067495559502664,0.11545293072824156,0.477797513321492
14000US17031242900,0.4339152119700748,0.08977556109725686,0.4763092269326683,0.4423407917383821,0.06540447504302926,0.49225473321858865,0.3898305084745763,0.3050847457627119,0.3050847457627119,0.41975308641975306,0.09876543209876543,0.48148148148148145,0.46567717996289426,0.07050092764378478,0.46382189239332094,0.3435114503816794,0.12213740458015267,0.5343511450381679,0.45156482861400893,0.08345752608047691,0.46497764530551416
14000US17031243000,0.3901760889712697,0.06672845227062095,0.5430954587581094,0.327720207253886,0.034974093264248704,0.6373056994818653,0.0,1.0,0.0,0.5656565656565656,0.11784511784511785,0.3164983164983165,0.32407407407407407,0.02513227513227513,0.6507936507936508,0.7094972067039106,0.24022346368715083,0.05027932960893855,0.32666666666666666,0.03222222222222222,0.6411111111111111
14000US17031243100,0.4205508474576271,0.0635593220338983,0.5158898305084746,0.4635958395245171,0.07429420505200594,0.462109955423477,0.0,0.0,1.0,0.3148148148148148,0.037037037037037035,0.6481481481481481,0.42334494773519166,0.07142857142857142,0.5052264808362369,0.4334470989761092,0.030716723549488054,0.5358361774744027,0.4147465437788018,0.07834101382488479,0.5069124423963134
14000US17031243200,0.42757936507936506,0.03373015873015873,0.5386904761904762,0.4603174603174603,0.03439153439153439,0.5052910052910053,0.045112781954887216,0.0,0.9548872180451128,0.6470588235294118,0.06722689075630252,0.2857142857142857,0.4869029275808937,0.040061633281972264,0.47303543913713403,0.3902439024390244,0.0,0.6097560975609756,0.4327683615819209,0.0384180790960452,0.5288135593220339
14000US17031243300,0.1514907332796132,0.016116035455278,0.8323932312651088,0.145748987854251,0.020242914979757085,0.8340080971659919,0.0,0.0,1.0,0.2146341463414634,0.0,0.7853658536585366,0.13961407491486946,0.01021566401816118,0.8501702610669694,0.22169811320754718,0.05188679245283019,0.7264150943396226,0.13702623906705538,0.008746355685131196,0.8542274052478134
14000US17031243400,0.24255628177196806,0.1721132897603486,0.5853304284676834,0.22808671065032987,0.15928369462770972,0.6126295947219604,0.0,0.0,1.0,0.3458646616541353,0.2556390977443609,0.39849624060150374,0.20152505446623092,0.1437908496732026,0.6546840958605664,0.2568493150684932,0.3458904109589041,0.3972602739726027,0.23870967741935484,0.12534562211981568,0.6359447004608295
14000US17031071400,0.24887191947240542,0.05275945852134675,0.6983686220062478,0.2772397094430993,0.06133979015334948,0.6614205004035513,0.0,0.0,1.0,0.09202453987730061,0.0,0.9079754601226994,0.2796188898094449,0.06296603148301574,0.6574150787075393,0.09022556390977443,0.0,0.9097744360902256,0.25655021834061137,0.055312954876273655,0.6881368267831149
14000US17031110400,0.43227513227513226,0.1634920634920635,0.4042328042328042,0.4224965706447188,0.1419753086419753,0.4355281207133059,0.6222222222222222,0.17777777777777778,0.2,0.4470284237726098,0.24289405684754523,0.31007751937984496,0.3989280245022971,0.13476263399693722,0.4663093415007657,0.48661800486618007,0.18491484184914841,0.3284671532846715,0.4171737660581474,0.15753887762001353,0.42528735632183906
14000US17031150600,0.5438957475994513,0.2242798353909465,0.23182441700960219,0.5144855144855145,0.2597402597402597,0.22577422577422576,0.0,1.0,0.0,0.6361556064073226,0.10755148741418764,0.2562929061784897,0.4693140794223827,0.2996389891696751,0.23104693140794225,0.723404255319149,0.09787234042553192,0.17872340425531916,0.458502024291498,0.28441295546558704,0.25708502024291496
14000US17031150700,0.5082674335010784,0.26815240833932424,0.22358015815959742,0.4883955600403633,0.25025227043390513,0.2613521695257316,0.0,0.0,1.0,0.5777202072538861,0.3238341968911917,0.09844559585492228,0.5120643431635389,0.19973190348525469,0.28820375335120646,0.45161290322580644,0.4014336917562724,0.14695340501792115,0.5462184873949579,0.1788715486194478,0.27490996398559425
14000US17031150800,0.47147147147147145,0.23543543543543544,0.2930930930930931,0.5127272727272727,0.14636363636363636,0.3409090909090909,0.0,1.0,0.0,0.4123134328358209,0.376865671641791,0.21082089552238806,0.4712230215827338,0.14628297362110312,0.3824940047961631,0.5230769230769231,0.3104895104895105,0.16643356643356644,0.4326315789473684,0.17894736842105263,0.38842105263157894
14000US17031710300,0.18975332068311196,0.4098671726755218,0.40037950664136623,,,,0.19369369369369369,0.35585585585585583,0.45045045045045046,0.1686746987951807,0.6987951807228916,0.13253012048192772,,,,0.4827586206896552,0.5172413793103449,0.0,0.17269076305220885,0.4036144578313253,0.42369477911646586
14000US17031831100,0.4376637963309622,0.07712467240733807,0.48521153126169975,0.4052838673412029,0.08881394041596402,0.5059021922428331,0.0,0.0,1.0,0.5517241379310345,0.059113300492610835,0.3891625615763547,0.40458579881656803,0.04881656804733728,0.5465976331360947,0.5634057971014492,0.11231884057971014,0.3242753623188406,0.3490746649649011,0.05232929164007658,0.5985960433950224
14000US17031831500,0.37941176470588234,0.325,0.29558823529411765,0.5104166666666666,0.16666666666666666,0.3229166666666667,0.36423841059602646,0.16556291390728478,0.47019867549668876,0.057971014492753624,0.7913043478260869,0.15072463768115943,0.5325342465753424,0.0958904109589041,0.3715753424657534,0.23567921440261866,0.5908346972176759,0.1734860883797054,0.49666221628838453,0.1081441922563418,0.3951935914552737
14000US17031831600,0.41722905915045655,0.2016673283048829,0.3811036125446606,0.410958904109589,0.26833199033037874,0.32070910556003224,0.2160919540229885,0.12183908045977011,0.6620689655172414,0.5302491103202847,0.14472123368920523,0.3250296559905101,0.3281027104136947,0.23252496433666192,0.43937232524964337,0.510670731707317,0.21189024390243902,0.2774390243902439,0.3156586578293289,0.19055509527754763,0.49378624689312345
14000US17031831200,0.425,0.3346153846153846,0.2403846153846154,0.420032310177706,0.27140549273021003,0.308562197092084,0.07792207792207792,0.474025974025974,0.44805194805194803,0.49682337992376113,0.3570520965692503,0.14612452350698857,0.41830065359477125,0.0,0.5816993464052288,0.4385277995301488,0.3727486296006265,0.18872357086922475,0.36395759717314485,0.1625441696113074,0.4734982332155477
14000US17031831000,0.4956605593056895,0.07618129218900675,0.42815814850530376,0.4938900203665988,0.08044806517311609,0.4256619144602851,1.0,0.0,0.0,0.4222222222222222,0.0,0.5777777777777777,0.49398907103825135,0.07213114754098361,0.43387978142076505,0.4925373134328358,0.19402985074626866,0.31343283582089554,0.49587628865979383,0.06804123711340206,0.43608247422680413
14000US17031843000,0.07528957528957529,0.4343629343629344,0.49034749034749037,0.28,0.72,0.0,0.06281156530408774,0.4307078763708873,0.5064805583250249,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.061704211557296766,0.4407443682664055,0.4975514201762977
14000US17031843100,0.26291079812206575,0.39436619718309857,0.3427230046948357,0.10256410256410256,0.0,0.8974358974358975,0.24919093851132687,0.5048543689320388,0.2459546925566343,0.6923076923076923,0.3076923076923077,0.0,0.12903225806451613,0.0,0.8709677419354839,0.627906976744186,0.0,0.37209302325581395,0.22193211488250653,0.4386422976501306,0.3394255874673629
14000US17031842900,0.1387726638772664,0.29567642956764295,0.5655509065550907,0.0,0.22192513368983957,0.7780748663101604,0.11316397228637413,0.39376443418013857,0.4930715935334873,0.520618556701031,0.0,0.4793814432989691,0.0,0.2273972602739726,0.7726027397260274,0.9181818181818182,0.0,0.08181818181818182,0.07401812688821752,0.3202416918429003,0.6057401812688822
14000US17031843500,0.23275862068965517,0.4956896551724138,0.27155172413793105,0.058823529411764705,0.5392156862745098,0.4019607843137255,0.0,1.0,0.0,0.42857142857142855,0.375,0.19642857142857142,,,,0.2523364485981308,0.4532710280373832,0.29439252336448596,0.0,1.0,0.0
14000US17031842000,0.3994413407821229,0.13128491620111732,0.4692737430167598,0.5853658536585366,0.024390243902439025,0.3902439024390244,0.3406113537117904,0.16593886462882096,0.49344978165938863,0.4659090909090909,0.09090909090909091,0.4431818181818182,0.48484848484848486,0.030303030303030304,0.48484848484848486,0.6666666666666666,0.3333333333333333,0.0,0.3901734104046243,0.12427745664739884,0.48554913294797686
14000US17031832400,0.3371161548731642,0.0801068090787717,0.5827770360480641,0.3364485981308411,0.0778816199376947,0.5856697819314641,0.5652173913043478,0.0,0.43478260869565216,0.31413612565445026,0.10471204188481675,0.581151832460733,0.33519034354688954,0.0584958217270195,0.606313834726091,0.30666666666666664,0.12333333333333334,0.57,0.34474123539232054,0.06928213689482471,0.5859766277128547
14000US17031832900,0.3314037626628075,0.12735166425470332,0.5412445730824892,0.3126491646778043,0.15513126491646778,0.5322195704057279,1.0,0.0,0.0,0.27800829875518673,0.0954356846473029,0.6265560165975104,0.32107843137254904,0.1323529411764706,0.5465686274509803,0.6206896551724138,0.3793103448275862,0.0,0.3187311178247734,0.1163141993957704,0.5649546827794562
14000US17031840300,0.411957411957412,0.22686322686322685,0.36117936117936117,0.3012987012987013,0.3142857142857143,0.38441558441558443,0.1125,0.0,0.8875,0.5,0.20634920634920634,0.29365079365079366,0.23113207547169812,0.2358490566037736,0.5330188679245284,0.5519348268839104,0.20570264765784113,0.24236252545824846,0.3178082191780822,0.2410958904109589,0.4410958904109589
14000US17031838600,0.0919175911251981,0.4532488114104596,0.4548335974643423,0.0,0.0,1.0,0.11717171717171718,0.49696969696969695,0.38585858585858585,0.0,0.7017543859649122,0.2982456140350877,,,,0.0,0.2616822429906542,0.7383177570093458,0.11068702290076336,0.49236641221374045,0.3969465648854962
14000US17031839600,0.2041036717062635,0.1879049676025918,0.6079913606911447,0.2375,0.3125,0.45,0.19374247894103488,0.1793020457280385,0.6269554753309265,0.6,0.0,0.4,0.2923076923076923,0.15384615384615385,0.5538461538461539,0.0,0.7142857142857143,0.2857142857142857,0.20883977900552486,0.17569060773480663,0.6154696132596685
14000US17031834900,0.08361774744027303,0.1757679180887372,0.7406143344709898,,,,0.08797127468581688,0.1651705565529623,0.7468581687612208,0.0,0.3793103448275862,0.6206896551724138,,,,,,,0.08361774744027303,0.1757679180887372,0.7406143344709898
14000US17031030603,0.13083451202263083,0.16195190947666196,0.7072135785007072,0.11703360370799537,0.11819235225955968,0.764774044032445,0.10029498525073746,0.3333333333333333,0.5663716814159292,0.2358490566037736,0.0660377358490566,0.6981132075471698,0.1101813110181311,0.11297071129707113,0.7768479776847977,0.11518324607329843,0.1099476439790576,0.774869109947644,0.13327882256745707,0.17007358953393295,0.6966475878986099
14000US17031832200,0.3201075991930061,0.04169468728984533,0.6381977135171486,0.33779761904761907,0.023065476190476192,0.6391369047619048,0.0,1.0,0.0,0.19642857142857142,0.0,0.8035714285714286,0.3501577287066246,0.02444794952681388,0.6253943217665615,0.2235294117647059,0.0,0.7764705882352941,0.325962910128388,0.0442225392296719,0.6298145506419401
14000US17031836700,0.1021759697256386,0.4077578051087985,0.4900662251655629,0.16083916083916083,0.34265734265734266,0.4965034965034965,0.0740276035131744,0.3889585947302384,0.5370138017565872,0.2222222222222222,0.6153846153846154,0.1623931623931624,0.24358974358974358,0.0,0.7564102564102564,0.136986301369863,0.5525114155251142,0.3105022831050228,0.09307875894988067,0.36992840095465396,0.5369928400954654
14000US17031836800,0.07836644591611479,0.4503311258278146,0.47130242825607066,0.4642857142857143,0.0,0.5357142857142857,0.052941176470588235,0.48,0.46705882352941175,,,,0.4642857142857143,0.0,0.5357142857142857,,,,0.07836644591611479,0.4503311258278146,0.47130242825607066
14000US17031836600,0.1875,0.30926724137931033,0.5032327586206896,0.07100591715976332,0.4161735700197239,0.5128205128205128,0.2889908256880734,0.22935779816513763,0.481651376146789,0.3694581280788177,0.12807881773399016,0.5024630541871922,0.13382899628252787,0.05204460966542751,0.8141263940520446,0.16375545851528384,0.4868995633187773,0.34934497816593885,0.21063829787234042,0.13617021276595745,0.6531914893617021
14000US17031833000,0.3160014646649579,0.030757964115708532,0.6532405712193335,0.34126627750336774,0.02918724741805119,0.6295464750785811,0.17293233082706766,0.0,0.8270676691729323,0.215633423180593,0.05121293800539083,0.7331536388140162,0.35464302379841345,0.03033131124591694,0.6150256649556696,0.0,0.0,1.0,0.326029467321496,0.03173403853418965,0.6422364941443143
14000US17031842500,0.017837235228539576,0.6599777034559643,0.3221850613154961,,,,0.0,0.6804597701149425,0.3195402298850575,0.5925925925925926,0.0,0.4074074074074074,,,,,,,0.017837235228539576,0.6599777034559643,0.3221850613154961
14000US17031841800,0.19911504424778761,0.3915929203539823,0.4092920353982301,0.3103448275862069,0.0,0.6896551724137931,0.17735849056603772,0.43522012578616354,0.38742138364779877,0.375,0.1,0.525,0.3103448275862069,0.0,0.6896551724137931,0.7333333333333333,0.26666666666666666,0.0,0.18077803203661327,0.39588100686498856,0.4233409610983982
14000US17031980100,,,,,,,,,,,,,,,,,,,,,
14000US17031842800,0.3891779396462019,0.322060353798127,0.2887617065556712,0.3688029020556227,0.3252720677146312,0.3059250302297461,,,,0.4045662100456621,0.319634703196347,0.27579908675799086,0.18181818181818182,0.10139860139860139,0.7167832167832168,0.43876882776686316,0.3759004584151932,0.1853307138179437,0.19746835443037974,0.11392405063291139,0.6886075949367089
14000US17031843800,0.24289772727272727,0.24857954545454544,0.5085227272727273,0.24444444444444444,0.25333333333333335,0.5022222222222222,0.17559523809523808,0.27380952380952384,0.5505952380952381,0.3986013986013986,0.18181818181818182,0.4195804195804196,0.11458333333333333,0.296875,0.5885416666666666,0.8571428571428571,0.0,0.14285714285714285,0.1266891891891892,0.2956081081081081,0.5777027027027027
