GEOID_Data,car,pub_trans,means_other,white_car,white_pub_trans,white_means_other,black_car,black_pub_trans,black_means_other,other_car,other_pub_trans,other_means_other,nhisp_white_car,nhisp_white_pub_trans,nhisp_white_means_other,hisp_car,hisp_pub_trans,hisp_means_other,nhisp_car,nhisp_pub_trans,nhisp_means_other
14000US17031221000,0.5800122624156959,0.22378908645003065,0.19619865113427346,0.5274725274725275,0.23809523809523808,0.23443223443223443,0.3333333333333333,0.32608695652173914,0.34057971014492755,0.8079800498753117,0.14962593516209477,0.04239401496259352,0.4065155807365439,0.2705382436260623,0.32294617563739375,0.7865013774104683,0.1584022038567493,0.05509641873278237,0.4143646408839779,0.27624309392265195,0.30939226519337015
14000US17031221100,0.3875598086124402,0.326463010673537,0.28597718071402284,0.3620225927918236,0.3157611619150081,0.3222162452931684,0.6582278481012658,0.34177215189873417,0.0,0.3942857142857143,0.3514285714285714,0.2542857142857143,0.3298633702016916,0.30383864671437866,0.36629798308392975,0.5694444444444444,0.2864583333333333,0.1440972222222222,0.338626809901915,0.337225595516114,0.32414759458197107
14000US17031242800,0.49238578680203043,0.18984771573604062,0.3177664974619289,0.4956140350877193,0.19736842105263158,0.30701754385964913,0.5,0.0,0.5,0.4426229508196721,0.11475409836065574,0.4426229508196721,0.4820051413881748,0.17352185089974292,0.3444730077120823,0.5222222222222223,0.28888888888888886,0.18888888888888888,0.4857142857142857,0.16770186335403728,0.34658385093167704
14000US17031242900,0.5221169036334913,0.1627172195892575,0.31516587677725116,0.5236486486486487,0.20045045045045046,0.2759009009009009,0.34328358208955223,0.26865671641791045,0.3880597014925373,0.5562700964630225,0.03215434083601286,0.4115755627009646,0.5444711538461539,0.18509615384615385,0.2704326923076923,0.5443037974683544,0.11814345991561181,0.33755274261603374,0.5170068027210885,0.1729834791059281,0.3100097181729835
14000US17031243000,0.5178446466060181,0.23372988103568929,0.24842547235829252,0.4825306893295562,0.2577903682719547,0.25967894239848915,0.0,0.4444444444444444,0.5555555555555556,0.6505681818181818,0.15056818181818182,0.19886363636363635,0.4714003944773176,0.257396449704142,0.27120315581854043,0.6744186046511628,0.1744186046511628,0.1511627906976744,0.4964200477326969,0.24184566428003182,0.2617342879872713
14000US17031243100,0.4352542372881356,0.21898305084745762,0.34576271186440677,0.3993933265925177,0.2891809908998989,0.3114256825075834,0.9444444444444444,0.05555555555555555,0.0,0.49145299145299143,0.07692307692307693,0.43162393162393164,0.38421733505821476,0.25097024579560157,0.3648124191461837,0.5017301038062284,0.18858131487889274,0.3096885813148789,0.39241917502787066,0.23857302118171683,0.3690078037904125
14000US17031243200,0.362962962962963,0.19074074074074074,0.4462962962962963,0.2953285827395091,0.1828978622327791,0.5217735550277118,0.9440559440559441,0.0,0.055944055944055944,0.37383177570093457,0.3644859813084112,0.2616822429906542,0.236569274269557,0.1885014137606032,0.5749293119698398,0.5588235294117647,0.2426470588235294,0.19852941176470587,0.32344213649851633,0.18026706231454007,0.49629080118694363
14000US17031243300,0.3868082727780883,0.24203465623253215,0.37115707098937956,0.407098121085595,0.2546972860125261,0.33820459290187893,0.5795454545454546,0.125,0.29545454545454547,0.21212121212121213,0.21212121212121213,0.5757575757575758,0.3847328244274809,0.26183206106870227,0.3534351145038168,0.3470790378006873,0.14776632302405499,0.5051546391752577,0.3945260347129506,0.260347129506008,0.34512683578104136
14000US17031243400,0.473633748801534,0.20661553211888783,0.31975071907957814,0.5420499342969777,0.16951379763469118,0.28843626806833117,0.0,0.3246753246753247,0.6753246753246753,0.3347022587268994,0.30390143737166325,0.3613963039014374,0.526235741444867,0.17186311787072242,0.30190114068441065,0.5311827956989247,0.3010752688172043,0.16774193548387098,0.4571252313386798,0.17951881554595928,0.3633559531153609
14000US17031071400,0.3148991541964867,0.3314899154196487,0.35361093038386465,0.31816458096321576,0.29541145240803945,0.3864239666287448,0.0,1.0,0.0,0.33419689119170987,0.4896373056994819,0.17616580310880828,0.3265862203191903,0.27676138575321135,0.39665239392759827,0.3072289156626506,0.6927710843373494,0.0,0.3153370013755158,0.3108665749656121,0.37379642365887206
14000US17031110400,0.6591282894736842,0.18009868421052633,0.16077302631578946,0.6622247972190035,0.18887601390498263,0.14889918887601392,0.8,0.2,0.0,0.6414523449319214,0.15582450832072617,0.2027231467473525,0.6484076433121019,0.18789808917197454,0.16369426751592356,0.7885375494071146,0.1225296442687747,0.08893280632411067,0.6251298026998962,0.1952232606438214,0.17964693665628245
14000US17031150600,0.8096814232519652,0.10136532892014895,0.08895324782788581,0.7839721254355401,0.1470383275261324,0.06898954703832752,1.0,0.0,0.0,0.8404255319148937,0.036170212765957444,0.12340425531914893,0.8227394807520143,0.11369740376007162,0.06356311548791406,0.8446139180171592,0.08007626310772165,0.07530981887511916,0.7828947368421053,0.11769005847953216,0.09941520467836257
14000US17031150700,0.6946446961894953,0.15396498455200824,0.1513903192584964,0.7603485838779956,0.14161220043572983,0.09803921568627451,0.543859649122807,0.0,0.45614035087719296,0.5334645669291339,0.2047244094488189,0.2618110236220472,0.6876456876456877,0.17715617715617715,0.1351981351981352,0.6772673733804476,0.17314487632508835,0.14958775029446408,0.7081427264409881,0.13906678865507777,0.15279048490393413
14000US17031150800,0.73386827148111,0.1237044466733534,0.1424272818455366,0.6984866123399301,0.1309662398137369,0.17054714784633296,0.6428571428571429,0.0,0.35714285714285715,0.7950043066322137,0.12489233419465978,0.08010335917312661,0.5749293119698398,0.21206409048067862,0.21300659754948162,0.85,0.07532467532467532,0.07467532467532467,0.6106133700895934,0.17505168849069608,0.21433494141971055
14000US17031710300,0.7124087591240876,0.15328467153284672,0.1343065693430657,,,,0.6767676767676768,0.17676767676767677,0.14646464646464646,0.945054945054945,0.0,0.054945054945054944,,,,0.9019607843137255,0.0,0.09803921568627451,0.6971608832807571,0.16561514195583596,0.13722397476340695
14000US17031831100,0.44799629372249244,0.29812369701181374,0.25388000926569376,0.48873192061890347,0.2801883619239825,0.23107971745711403,1.0,0.0,0.0,0.3491704374057315,0.34238310708898945,0.30844645550527905,0.43450767841011745,0.2908762420957543,0.27461607949412825,0.4905149051490515,0.2953929539295393,0.2140921409214092,0.4162621359223301,0.30016181229773464,0.2835760517799353
14000US17031831500,0.6955407483341876,0.17631983598154793,0.12813941568426448,0.7010647010647011,0.14496314496314497,0.15397215397215397,0.6201550387596899,0.3798449612403101,0.0,0.722457627118644,0.1461864406779661,0.13135593220338984,0.6210045662100456,0.1689497716894977,0.2100456621004566,0.7679112008072654,0.11907164480322906,0.11301715438950555,0.6208333333333333,0.23541666666666666,0.14375
14000US17031831600,0.736874424316856,0.06816088424930918,0.19496469143383482,0.7917511832319134,0.0486815415821501,0.15956727518593644,0.5158150851581509,0.10218978102189781,0.3819951338199513,0.7439648866130212,0.07900512070226774,0.17702999268471104,0.7167630057803468,0.04190751445086705,0.24132947976878613,0.7724243977447462,0.07739620707329574,0.15017939518195797,0.6837672281776417,0.05436447166921899,0.26186830015313933
14000US17031831200,0.6116504854368932,0.24525116082735332,0.14309835373575347,0.6101083032490975,0.24187725631768953,0.148014440433213,0.8290598290598291,0.1111111111111111,0.05982905982905983,0.5736196319018405,0.2714723926380368,0.1549079754601227,0.3815028901734104,0.3583815028901734,0.26011560693641617,0.6063278008298755,0.2411825726141079,0.1524896265560166,0.6349206349206349,0.26303854875283444,0.10204081632653061
14000US17031831000,0.40561724363161333,0.3435662965382103,0.25081645983017636,0.3843390804597701,0.33979885057471265,0.27586206896551724,0.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.3840909090909091,0.33636363636363636,0.27954545454545454,0.5686274509803921,0.28431372549019607,0.14705882352941177,0.3939818054583625,0.3477956613016095,0.258222533240028
14000US17031843000,0.5793103448275863,0.2620689655172414,0.15862068965517243,0.72,0.28,0.0,0.569364161849711,0.26445086705202314,0.16618497109826588,1.0,0.0,0.0,1.0,0.0,0.0,0.7741935483870968,0.22580645161290322,0.0,0.5706051873198847,0.26368876080691644,0.16570605187319884
14000US17031843100,0.6457960644007156,0.22540250447227192,0.12880143112701253,0.5360824742268041,0.3402061855670103,0.12371134020618557,0.637883008356546,0.21448467966573817,0.14763231197771587,0.7766990291262136,0.1553398058252427,0.06796116504854369,0.5977011494252874,0.26436781609195403,0.13793103448275862,0.7547169811320755,0.24528301886792453,0.0,0.6203090507726269,0.22075055187637968,0.15894039735099338
14000US17031842900,0.6409638554216868,0.24819277108433735,0.1108433734939759,0.6063829787234043,0.27925531914893614,0.11436170212765957,0.6608695652173913,0.26956521739130435,0.06956521739130435,0.6462585034013606,0.16666666666666666,0.1870748299319728,0.6063829787234043,0.27925531914893614,0.11436170212765957,0.954954954954955,0.0,0.04504504504504504,0.6102292768959435,0.2724867724867725,0.11728395061728394
14000US17031843500,0.9650145772594753,0.01749271137026239,0.01749271137026239,0.8909090909090909,0.05454545454545454,0.05454545454545454,,,,1.0,0.0,0.0,,,,0.9650145772594753,0.01749271137026239,0.01749271137026239,,,
14000US17031842000,0.38957816377171217,0.15508684863523572,0.45533498759305213,0.3362573099415205,0.07017543859649122,0.5935672514619883,0.5209125475285171,0.2661596958174905,0.21292775665399238,0.30845771144278605,0.15422885572139303,0.5373134328358209,0.3157894736842105,0.07894736842105263,0.6052631578947368,0.3877551020408163,0.10204081632653061,0.5102040816326531,0.38969616908850724,0.15852047556142668,0.45178335535006603
14000US17031832400,0.3084886128364389,0.35610766045548653,0.33540372670807456,0.32406519654841803,0.3763183125599233,0.2996164908916587,0.06896551724137931,0.04310344827586207,0.8879310344827587,0.2863849765258216,0.3286384976525822,0.38497652582159625,0.29971509971509974,0.3544159544159544,0.34586894586894584,0.40214477211796246,0.4906166219839142,0.10723860589812333,0.2913809990205681,0.331537708129285,0.3770812928501469
14000US17031832900,0.26619343389529726,0.10292812777284827,0.6308784383318545,0.3152317880794702,0.09536423841059603,0.5894039735099338,0.0,0.0,1.0,0.1987179487179487,0.14102564102564102,0.6602564102564102,0.32162921348314605,0.08426966292134831,0.5941011235955056,0.4426229508196721,0.19672131147540983,0.36065573770491804,0.25609756097560976,0.0975609756097561,0.6463414634146342
14000US17031840300,0.6087443946188341,0.26905829596412556,0.12219730941704036,0.4206008583690987,0.38626609442060084,0.19313304721030042,0.8888888888888888,0.0,0.1111111111111111,0.6579163248564397,0.2461033634126333,0.09598031173092698,0.5684210526315789,0.2,0.23157894736842105,0.531540847983454,0.3267838676318511,0.14167528438469493,0.7001223990208079,0.200734394124847,0.09914320685434516
14000US17031838600,0.5734265734265734,0.36363636363636365,0.06293706293706294,1.0,0.0,0.0,0.5346534653465347,0.37623762376237624,0.0891089108910891,0.10638297872340426,0.8936170212765957,0.0,,,,1.0,0.0,0.0,0.47714285714285715,0.44571428571428573,0.07714285714285714
14000US17031839600,0.5716332378223495,0.17908309455587393,0.2492836676217765,0.5966386554621849,0.09243697478991597,0.31092436974789917,0.5929368029739777,0.21189591078066913,0.19516728624535315,0.21951219512195122,0.0,0.7804878048780488,0.6506024096385542,0.0,0.3493975903614458,0.25,0.16176470588235295,0.5882352941176471,0.6063492063492063,0.18095238095238095,0.2126984126984127
14000US17031834900,0.43243243243243246,0.5243243243243243,0.043243243243243246,0.0,1.0,0.0,0.4107142857142857,0.5416666666666666,0.047619047619047616,1.0,0.0,0.0,0.0,1.0,0.0,,,,0.43243243243243246,0.5243243243243243,0.043243243243243246
14000US17031030603,0.23556132381570408,0.5996106424399741,0.16482803374432187,0.22427745664739884,0.6115606936416185,0.16416184971098266,0.0975609756097561,0.6853658536585366,0.21707317073170732,0.4849624060150376,0.42857142857142855,0.08646616541353383,0.2631578947368421,0.5467836257309941,0.19005847953216373,0.12987012987012986,0.8181818181818182,0.05194805194805195,0.25419847328244277,0.5610687022900763,0.18473282442748093
14000US17031832200,0.3691026827012026,0.26595744680851063,0.36493987049028676,0.3880208333333333,0.27708333333333335,0.33489583333333334,0.0,0.0,1.0,0.3063583815028902,0.24855491329479767,0.44508670520231214,0.38919213973799127,0.259825327510917,0.3509825327510917,0.4642857142857143,0.4,0.1357142857142857,0.36251236399604353,0.25667655786350146,0.380811078140455
14000US17031836700,0.6796805678793256,0.2236024844720497,0.09671694764862467,0.7354497354497355,0.06878306878306878,0.19576719576719576,0.6654804270462633,0.2491103202846975,0.08540925266903915,0.6947368421052632,0.30526315789473685,0.0,0.75,0.18055555555555555,0.06944444444444445,0.7550200803212851,0.11646586345381527,0.1285140562248996,0.6583143507972665,0.2539863325740319,0.08769931662870159
14000US17031836800,0.7193763919821826,0.1447661469933185,0.1358574610244989,0.37349397590361444,0.0,0.6265060240963856,0.7658779576587795,0.16189290161892902,0.0722291407222914,0.0,0.0,1.0,0.37349397590361444,0.0,0.6265060240963856,,,,0.7193763919821826,0.1447661469933185,0.1358574610244989
14000US17031836600,0.7407698350353495,0.08641005498821681,0.17282010997643363,0.6684073107049608,0.0926892950391645,0.23890339425587467,0.6513761467889908,0.17889908256880735,0.16972477064220184,1.0,0.0,0.0,0.5476190476190477,0.10606060606060606,0.3463203463203463,0.8961474036850922,0.03685092127303183,0.06700167504187604,0.6035502958579881,0.1301775147928994,0.26627218934911245
14000US17031833000,0.3000284656988329,0.22146313692001138,0.4785083973811557,0.2799470549305096,0.22501654533421575,0.49503639973527463,0.46153846153846156,0.358974358974359,0.1794871794871795,0.4117647058823529,0.1497326203208556,0.4385026737967914,0.27484364141765116,0.21890201528839473,0.5062543432939541,0.4472049689440994,0.3105590062111801,0.2422360248447205,0.29295942720763724,0.2171837708830549,0.48985680190930786
14000US17031842500,0.3241935483870968,0.6596774193548387,0.016129032258064516,,,,0.3438077634011091,0.6377079482439926,0.018484288354898338,0.189873417721519,0.810126582278481,0.0,,,,0.0,1.0,0.0,0.3441780821917808,0.6386986301369864,0.017123287671232876
14000US17031841800,0.6689419795221843,0.2753128555176337,0.055745164960182024,0.0,0.0,1.0,0.6609724047306176,0.2982917214191853,0.040735873850197106,0.85,0.15,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6489746682750301,0.29191797346200243,0.05910735826296743
14000US17031980100,,,,,,,,,,,,,,,,,,,,,
14000US17031842800,0.6805854498493328,0.20275505811450711,0.11665949203616013,0.6051332675222113,0.26850937808489633,0.1263573543928924,,,,0.7389312977099237,0.15190839694656488,0.10916030534351145,0.4657534246575342,0.3150684931506849,0.2191780821917808,0.6934720908230843,0.1859035004730369,0.1206244087038789,0.5502392344497608,0.37320574162679426,0.07655502392344497
14000US17031843800,0.718213058419244,0.17010309278350516,0.11168384879725086,0.608058608058608,0.27472527472527475,0.11721611721611722,0.7712765957446809,0.05319148936170213,0.17553191489361702,0.8842975206611571,0.11570247933884298,0.0,0.5114155251141552,0.3424657534246575,0.1461187214611872,0.8939393939393939,0.10606060606060606,0.0,0.6666666666666666,0.18888888888888888,0.14444444444444443
14000US17031841000,0.5357142857142857,0.16346153846153846,0.3008241758241758,0.5062893081761006,0.22327044025157233,0.27044025157232704,0.5759162303664922,0.05759162303664921,0.36649214659685864,0.54337899543379,0.1689497716894977,0.2876712328767123,0.4852459016393443,0.23278688524590163,0.2819672131147541,1.0,0.0,0.0,0.5272727272727272,0.16643356643356644,0.3062937062937063
14000US17031834200,0.7399577167019028,0.14852008456659618,0.11152219873150106,0.125,0.0,0.875,0.7425690021231423,0.14915074309978768,0.10828025477707007,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.7427055702917772,0.14907161803713528,0.10822281167108753
14000US17031842200,0.3003108003108003,0.27117327117327117,0.4285159285159285,0.28402366863905326,0.28402366863905326,0.4319526627218935,0.18681318681318682,0.23626373626373626,0.5769230769230769,0.4478021978021978,0.21703296703296704,0.33516483516483514,0.27699293642785067,0.29061553985872857,0.43239152371342077,0.7888888888888889,0.0,0.2111111111111111,0.2826086956521739,0.2809983896940419,0.4363929146537842
