GEOID_Data,one_or_less,more_than_one,white_one_or_less,white_more_than_one,black_one_or_less,black_more_than_one,other_one_or_less,other_more_than_one,nhisp_white_one_or_less,nhisp_white_more_than_one,hisp_one_or_less,hisp_more_than_one,nhisp_one_or_less,nhisp_more_than_one
14000US17031831600,0.9741961095672886,0.025803890432711394,0.9750201450443191,0.0249798549556809,1.0,0.0,0.9596678529062871,0.04033214709371293,0.9557774607703281,0.0442225392296719,0.9740853658536586,0.025914634146341462,0.9743164871582436,0.02568351284175642
14000US17031831200,0.9230769230769231,0.07692307692307693,0.9046849757673667,0.09531502423263329,1.0,0.0,0.9224904701397713,0.07750952986022872,0.9084967320261438,0.0915032679738562,0.9169929522317932,0.08300704776820673,0.950530035335689,0.04946996466431095
14000US17031831000,0.9836065573770492,0.01639344262295082,0.9826883910386965,0.017311608961303463,1.0,0.0,1.0,0.0,0.9814207650273225,0.018579234972677595,1.0,0.0,0.9824742268041237,0.01752577319587629
14000US17031843000,0.9623552123552124,0.037644787644787646,1.0,0.0,0.9611166500498505,0.038883349950149554,1.0,0.0,1.0,0.0,1.0,0.0,0.9618021547502449,0.03819784524975514
14000US17031843100,0.9812206572769953,0.018779342723004695,0.8974358974358975,0.10256410256410256,1.0,0.0,1.0,0.0,0.8709677419354839,0.12903225806451613,1.0,0.0,0.97911227154047,0.020887728459530026
14000US17031842900,0.9177126917712691,0.08228730822873083,1.0,0.0,0.8637413394919169,0.13625866050808313,1.0,0.0,1.0,0.0,1.0,0.0,0.9108761329305136,0.0891238670694864
14000US17031843500,0.9267241379310345,0.07327586206896551,1.0,0.0,1.0,0.0,0.8482142857142857,0.15178571428571427,,,0.9205607476635514,0.0794392523364486,1.0,0.0
14000US17031842000,0.9664804469273743,0.0335195530726257,1.0,0.0,0.982532751091703,0.017467248908296942,0.9090909090909091,0.09090909090909091,1.0,0.0,0.6666666666666666,0.3333333333333333,0.976878612716763,0.023121387283236993
14000US17031832400,0.9906542056074766,0.009345794392523364,0.9953271028037384,0.004672897196261682,0.6521739130434783,0.34782608695652173,1.0,0.0,0.9944289693593314,0.005571030640668524,1.0,0.0,0.988313856427379,0.011686143572621035
14000US17031832900,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031840300,0.941031941031941,0.05896805896805897,0.9584415584415584,0.04155844155844156,1.0,0.0,0.9259259259259259,0.07407407407407407,1.0,0.0,0.9409368635437881,0.059063136456211814,0.9410958904109589,0.0589041095890411
14000US17031838600,0.9239302694136292,0.07606973058637084,1.0,0.0,0.9737373737373738,0.026262626262626262,0.38596491228070173,0.6140350877192983,,,0.7383177570093458,0.2616822429906542,0.9618320610687023,0.03816793893129771
14000US17031839600,0.9546436285097192,0.04535637149028078,1.0,0.0,0.9494584837545126,0.05054151624548736,1.0,0.0,1.0,0.0,1.0,0.0,0.9535911602209944,0.04640883977900553
14000US17031834900,0.9488054607508533,0.051194539249146756,,,0.9461400359066428,0.05385996409335727,1.0,0.0,,,,,0.9488054607508533,0.051194539249146756
14000US17031030603,0.9087694483734088,0.09123055162659123,0.9571263035921205,0.04287369640787949,0.8377581120943953,0.16224188790560473,0.8254716981132075,0.17452830188679244,1.0,0.0,0.806282722513089,0.193717277486911,0.9247751430907605,0.07522485690923958
14000US17031832200,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031836700,0.9498580889309366,0.050141911069063384,0.7972027972027972,0.20279720279720279,1.0,0.0,0.7948717948717948,0.20512820512820512,1.0,0.0,0.7579908675799086,0.2420091324200913,1.0,0.0
14000US17031836800,0.9503311258278145,0.04966887417218543,1.0,0.0,0.9470588235294117,0.052941176470588235,,,1.0,0.0,,,0.9503311258278145,0.04966887417218543
14000US17031836600,0.9515086206896551,0.04849137931034483,0.9743589743589743,0.02564102564102564,1.0,0.0,0.8423645320197044,0.15763546798029557,0.9516728624535316,0.048327137546468404,0.9301310043668122,0.06986899563318777,0.9723404255319149,0.027659574468085105
14000US17031833000,0.906993775173929,0.09300622482607103,0.8931297709923665,0.10687022900763359,1.0,0.0,0.9568733153638814,0.0431266846361186,0.8889407372841811,0.11105926271581895,1.0,0.0,0.904042312051379,0.09595768794862108
14000US17031842500,0.9777034559643255,0.022296544035674472,,,0.9770114942528736,0.022988505747126436,1.0,0.0,,,,,0.9777034559643255,0.022296544035674472
14000US17031841800,0.952433628318584,0.04756637168141593,1.0,0.0,0.9459119496855346,0.05408805031446541,1.0,0.0,1.0,0.0,1.0,0.0,0.9508009153318078,0.04919908466819222
14000US17031980100,,,,,,,,,,,,,,
14000US17031842800,0.9495317377731529,0.050468262226847034,0.9419588875453446,0.05804111245465538,,,0.9552511415525115,0.04474885844748858,1.0,0.0,0.9364767518009168,0.06352324819908317,1.0,0.0
14000US17031843800,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031841000,0.9779179810725552,0.022082018927444796,1.0,0.0,1.0,0.0,0.9247311827956989,0.07526881720430108,1.0,0.0,1.0,0.0,0.9774557165861514,0.02254428341384863
14000US17031834200,1.0,0.0,,,1.0,0.0,1.0,0.0,,,,,1.0,0.0
14000US17031842200,0.9768255356362047,0.023174464363795364,0.9736519607843137,0.026348039215686275,1.0,0.0,0.9694189602446484,0.03058103975535168,0.9735872235872236,0.026412776412776413,1.0,0.0,0.9757990867579909,0.024200913242009132
14000US17031838000,0.9684813753581661,0.03151862464183381,1.0,0.0,1.0,0.0,0.7086092715231788,0.2913907284768212,1.0,0.0,0.7441860465116279,0.2558139534883721,1.0,0.0
14000US17031010702,0.8747967479674796,0.12520325203252033,0.9289883268482491,0.07101167315175097,0.8309859154929577,0.16901408450704225,0.76875,0.23125,1.0,0.0,0.6111111111111112,0.3888888888888889,0.9427402862985685,0.05725971370143149
14000US17031010503,0.9783549783549783,0.021645021645021644,0.9789864029666254,0.021013597033374538,1.0,0.0,0.9542857142857143,0.045714285714285714,0.9780077619663649,0.02199223803363519,1.0,0.0,0.9776586237712243,0.022341376228775692
14000US17031010502,0.9213775178687459,0.07862248213125406,0.9340659340659341,0.06593406593406594,0.851963746223565,0.14803625377643503,0.9710144927536232,0.028985507246376812,0.9326530612244898,0.0673469387755102,0.9857142857142858,0.014285714285714285,0.9149392423159399,0.08506075768406005
14000US17031010701,0.909846547314578,0.09015345268542199,1.0,0.0,0.8571428571428571,0.14285714285714285,0.7806841046277666,0.2193158953722334,1.0,0.0,0.7630434782608696,0.23695652173913043,0.9710144927536232,0.028985507246376812
14000US17031020902,0.9155639571518589,0.08443604284814114,0.9548387096774194,0.04516129032258064,0.9973262032085561,0.00267379679144385,0.8229342327150084,0.17706576728499157,0.956989247311828,0.043010752688172046,0.8712121212121212,0.12878787878787878,0.9244142101284959,0.07558578987150416
14000US17031020302,0.9788110653325486,0.02118893466745144,0.9917218543046358,0.008278145695364239,1.0,0.0,0.9259259259259259,0.07407407407407407,0.9914163090128756,0.008583690987124463,1.0,0.0,0.9766688269604666,0.023331173039533377
14000US17031020601,0.9176011701608972,0.08239882983910288,0.9540559942569993,0.04594400574300072,0.5121951219512195,0.4878048780487805,0.8622366288492707,0.13776337115072934,0.9521674140508222,0.04783258594917788,1.0,0.0,0.912751677852349,0.087248322147651
14000US17031020301,0.9877105143377333,0.012289485662266727,0.9901423877327492,0.009857612267250822,1.0,0.0,0.9653846153846154,0.03461538461538462,0.9898247597512719,0.010175240248728096,1.0,0.0,0.9868035190615836,0.013196480938416423
14000US17031760803,0.9879437374413932,0.012056262558606833,0.9854721549636803,0.014527845036319613,1.0,0.0,1.0,0.0,0.9848929920268569,0.015107007973143098,1.0,0.0,0.9871657754010695,0.012834224598930482
14000US17031530501,0.9424956871765382,0.05750431282346176,1.0,0.0,0.9385749385749386,0.06142506142506143,1.0,0.0,1.0,0.0,1.0,0.0,0.941656942823804,0.058343057176196034
14000US17031530503,0.9742599742599742,0.02574002574002574,1.0,0.0,0.97291807718348,0.027081922816519974,1.0,0.0,,,1.0,0.0,0.9737876802096985,0.02621231979030144
14000US17031650301,0.9393939393939394,0.06060606060606061,0.9675625579240037,0.03243744207599629,1.0,0.0,0.8671023965141612,0.1328976034858388,1.0,0.0,0.9139013452914798,0.08609865470852018,1.0,0.0
14000US17031650302,0.8527257933279089,0.14727420667209112,0.8828451882845189,0.11715481171548117,1.0,0.0,0.804040404040404,0.19595959595959597,1.0,0.0,0.8252895752895753,0.17471042471042472,1.0,0.0
14000US17031530502,1.0,0.0,,,1.0,0.0,,,,,,,1.0,0.0
14000US17031831300,0.973753280839895,0.026246719160104987,1.0,0.0,0.921875,0.078125,1.0,0.0,,,1.0,0.0,0.927536231884058,0.07246376811594203
14000US17031831400,0.9612027158098934,0.038797284190106696,0.9400921658986175,0.059907834101382486,1.0,0.0,0.7985074626865671,0.20149253731343283,1.0,0.0,0.9090909090909091,0.09090909090909091,0.9695945945945946,0.030405405405405407
14000US17031837000,0.9665809768637532,0.033419023136246784,1.0,0.0,0.9504761904761905,0.049523809523809526,1.0,0.0,1.0,0.0,1.0,0.0,0.9603658536585366,0.039634146341463415
14000US17031842400,0.9804605722260991,0.019539427773900907,1.0,0.0,0.9799139167862266,0.020086083213773313,1.0,0.0,1.0,0.0,1.0,0.0,0.9803232607167955,0.019676739283204497
14000US17031832100,0.9477447744774478,0.052255225522552254,0.9845797995373939,0.015420200462606014,0.8296703296703297,0.17032967032967034,0.9171974522292994,0.08280254777070063,1.0,0.0,0.8558951965065502,0.14410480349344978,0.9609817495280051,0.03901825047199497
14000US17031020802,0.8854116514203177,0.11458834857968224,0.9791666666666666,0.020833333333333332,0.9254658385093167,0.07453416149068323,0.8022813688212928,0.19771863117870722,0.9725609756097561,0.027439024390243903,1.0,0.0,0.8530864197530864,0.1469135802469136
14000US17031020702,0.7554922701383239,0.24450772986167615,0.7992471769134254,0.20075282308657466,1.0,0.0,0.6402048655569782,0.35979513444302175,0.8295081967213115,0.17049180327868851,0.7548005908419497,0.24519940915805022,0.7557551937113981,0.2442448062886019
14000US17031020801,0.9669234254644313,0.03307657453556864,0.9779310344827586,0.022068965517241378,1.0,0.0,0.9281961471103327,0.07180385288966724,0.9706422018348624,0.029357798165137616,0.9807073954983923,0.01929260450160772,0.9615141955835962,0.038485804416403785
14000US17031040202,0.9175938803894298,0.08240611961057023,0.9780487804878049,0.02195121951219512,1.0,0.0,0.8273195876288659,0.17268041237113402,0.9739884393063584,0.02601156069364162,0.9495798319327731,0.05042016806722689,0.9092503288031565,0.09074967119684349
14000US17031040201,0.9825255522584899,0.017474447741510055,0.9939734833266372,0.006026516673362796,1.0,0.0,0.9224489795918367,0.07755102040816327,0.9934469200524246,0.00655307994757536,0.9186295503211992,0.08137044967880086,0.9941543257989088,0.005845674201091193
14000US17031040402,0.9851485148514851,0.01485148514851485,0.9937888198757764,0.006211180124223602,1.0,0.0,0.9163636363636364,0.08363636363636363,0.9935515873015873,0.006448412698412698,0.8883495145631068,0.11165048543689321,0.9941388638412985,0.005861136158701533
14000US17031031501,0.942886282508924,0.05711371749107598,1.0,0.0,0.8413926499032882,0.15860735009671179,0.9565217391304348,0.043478260869565216,1.0,0.0,1.0,0.0,0.9350348027842227,0.06496519721577726
14000US17031081201,0.9844173441734417,0.015582655826558265,0.9819182389937107,0.018081761006289308,1.0,0.0,1.0,0.0,0.9811783960720131,0.018821603927986905,1.0,0.0,0.9835948644793152,0.016405135520684736
14000US17031063301,0.9754754754754755,0.024524524524524523,0.9672459893048129,0.032754010695187165,1.0,0.0,1.0,0.0,0.9643117261471231,0.035688273852876914,1.0,0.0,0.9731359649122807,0.0268640350877193
14000US17031490901,0.9798657718120806,0.020134228187919462,,,0.9798657718120806,0.020134228187919462,,,,,,,0.9798657718120806,0.020134228187919462
14000US17031490902,0.9789053591790193,0.021094640820980615,,,0.9783625730994152,0.021637426900584796,1.0,0.0,,,1.0,0.0,0.9783372365339579,0.021662763466042154
14000US17031301801,0.9003436426116839,0.09965635738831616,0.9788838612368024,0.021116138763197588,,,0.7964071856287425,0.20359281437125748,1.0,0.0,0.895117540687161,0.10488245931283906,1.0,0.0
14000US17031700301,0.958904109589041,0.0410958904109589,0.9393939393939394,0.06060606060606061,1.0,0.0,0.9733656174334141,0.026634382566585957,1.0,0.0,0.9389671361502347,0.06103286384976526,1.0,0.0
14000US17031301702,0.9344773790951638,0.0655226209048362,0.9637526652452025,0.03624733475479744,,,0.9175891758917589,0.08241082410824108,1.0,0.0,0.9307502061005771,0.06924979389942292,1.0,0.0
14000US17031700401,0.960539979231568,0.03946002076843198,0.8740458015267175,0.12595419847328243,0.9741156169111302,0.025884383088869714,0.9742574257425742,0.02574257425742574,1.0,0.0,0.9191564147627417,0.08084358523725835,0.9778924097273397,0.02210759027266028
14000US17031837100,0.9873772791023843,0.012622720897615708,1.0,0.0,1.0,0.0,0.898876404494382,0.10112359550561797,1.0,0.0,0.9274193548387096,0.07258064516129033,1.0,0.0
14000US17031837400,0.9559032716927454,0.044096728307254626,1.0,0.0,0.947098976109215,0.052901023890784986,1.0,0.0,1.0,0.0,1.0,0.0,0.9505582137161085,0.049441786283891544
14000US17031837800,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031836500,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031843900,0.9710564399421129,0.02894356005788712,0.8611111111111112,0.1388888888888889,0.974373576309795,0.02562642369020501,1.0,0.0,0.7972972972972973,0.20270270270270271,1.0,0.0,0.9690721649484536,0.030927835051546393
14000US17031837300,0.9590075512405609,0.040992448759439054,1.0,0.0,0.9567690557451649,0.04323094425483504,1.0,0.0,1.0,0.0,,,0.9590075512405609,0.040992448759439054
14000US17031841500,0.9553903345724907,0.04460966542750929,0.875,0.125,0.9619047619047619,0.0380952380952381,1.0,0.0,0.8333333333333334,0.16666666666666666,1.0,0.0,0.9540229885057471,0.04597701149425287
14000US17031838700,0.9386543535620053,0.06134564643799472,1.0,0.0,0.9318181818181818,0.06818181818181818,1.0,0.0,1.0,0.0,1.0,0.0,0.9302848575712144,0.06971514242878561
14000US17031150501,0.946164199192463,0.05383580080753701,0.9943502824858758,0.005649717514124294,1.0,0.0,0.8199513381995134,0.18004866180048662,0.9936373276776246,0.006362672322375398,1.0,0.0,0.935117599351176,0.064882400648824
14000US17031150401,0.9487465181058495,0.05125348189415042,0.9567604667124228,0.043239533287577216,1.0,0.0,0.909375,0.090625,0.9711613406079501,0.028838659392049885,0.8734939759036144,0.12650602409638553,0.9658236500341764,0.03417634996582365
14000US17031150502,0.9879518072289156,0.012048192771084338,1.0,0.0,1.0,0.0,0.95,0.05,1.0,0.0,0.9530864197530864,0.04691358024691358,1.0,0.0
14000US17031110502,0.9911111111111112,0.008888888888888889,0.9872842870118075,0.012715712988192553,1.0,0.0,1.0,0.0,0.9867298578199052,0.013270142180094787,1.0,0.0,0.9890023566378633,0.010997643362136685
14000US17031150402,0.9865470852017937,0.013452914798206279,0.9817997977755308,0.01820020222446916,1.0,0.0,1.0,0.0,0.9870298313878081,0.01297016861219196,0.9814814814814815,0.018518518518518517,0.9889624724061811,0.011037527593818985
14000US17031140302,0.9203942380591357,0.07960576194086429,0.9798561151079137,0.02014388489208633,1.0,0.0,0.8256704980842912,0.1743295019157088,0.9770114942528736,0.022988505747126436,0.8384615384615385,0.16153846153846155,0.9547900968783638,0.04520990312163617
14000US17031140301,0.9161147902869757,0.08388520971302428,0.9628099173553719,0.0371900826446281,1.0,0.0,0.8975535168195719,0.10244648318042814,1.0,0.0,0.9300970873786408,0.06990291262135923,0.8976982097186701,0.10230179028132992
14000US17031700302,0.9701986754966887,0.029801324503311258,0.9757236227824463,0.02427637721755369,1.0,0.0,0.9282051282051282,0.07179487179487179,1.0,0.0,0.9276139410187667,0.07238605898123325,1.0,0.0
14000US17031580501,0.9048239895697523,0.09517601043024772,0.950509461426492,0.049490538573508006,1.0,0.0,0.8653846153846154,0.1346153846153846,0.996268656716418,0.0037313432835820895,0.8747680890538033,0.12523191094619665,0.9758771929824561,0.02412280701754386
14000US17031580502,0.9171885873347251,0.08281141266527488,0.9205834683954619,0.07941653160453808,,,0.9146341463414634,0.08536585365853659,1.0,0.0,0.8948763250883393,0.10512367491166077,1.0,0.0
14000US17031730201,0.9807414540202215,0.019258545979778528,1.0,0.0,0.9798285426122038,0.020171457387796268,1.0,0.0,1.0,0.0,1.0,0.0,0.9805352798053528,0.019464720194647202
14000US17031301802,0.942643391521197,0.057356608478802994,0.9219143576826196,0.07808564231738035,1.0,0.0,0.9602122015915119,0.03978779840848806,1.0,0.0,0.9342857142857143,0.06571428571428571,1.0,0.0
14000US17031440101,0.952,0.048,,,0.9509888220120378,0.049011177987962166,1.0,0.0,,,1.0,0.0,0.9519797809604044,0.04802021903959562
14000US17031301701,0.95,0.05,1.0,0.0,1.0,0.0,0.8845470692717584,0.11545293072824156,1.0,0.0,0.9607843137254902,0.0392156862745098,0.8995633187772926,0.10043668122270742
14000US17031839100,0.9761392949269132,0.023860705073086845,0.9613626921479019,0.03863730785209805,1.0,0.0,0.9896907216494846,0.010309278350515464,0.9649280575539568,0.03507194244604316,0.9701195219123506,0.029880478087649404,0.9768674698795181,0.02313253012048193
14000US17031833100,0.9426023324948548,0.05739766750514521,0.927710843373494,0.07228915662650602,1.0,0.0,0.9691358024691358,0.030864197530864196,0.9246861924686193,0.07531380753138076,1.0,0.0,0.9383595284872298,0.061640471512770134
14000US17031838100,0.9853085210577864,0.014691478942213516,1.0,0.0,0.9751243781094527,0.024875621890547265,1.0,0.0,1.0,0.0,1.0,0.0,0.9844074844074844,0.015592515592515593
14000US17031833300,0.9541918755401901,0.045808124459809856,0.9504373177842566,0.04956268221574344,1.0,0.0,0.9482288828337875,0.051771117166212535,0.9521531100478469,0.04784688995215311,0.9493670886075949,0.05063291139240506,0.9545454545454546,0.045454545454545456
14000US17031838200,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031140702,0.93603515625,0.06396484375,0.908662900188324,0.09133709981167608,1.0,0.0,0.9634015069967707,0.03659849300322928,1.0,0.0,0.8792626728110599,0.12073732718894009,1.0,0.0
14000US17031140602,0.9524076147816349,0.04759238521836506,0.9258872651356994,0.07411273486430063,0.9096774193548387,0.09032258064516129,1.0,0.0,1.0,0.0,0.9108040201005025,0.08919597989949749,0.9858585858585859,0.014141414141414142
14000US17031140701,0.9465930018416207,0.053406998158379376,0.9578313253012049,0.04216867469879518,1.0,0.0,0.9264413518886679,0.073558648111332,1.0,0.0,0.9020833333333333,0.09791666666666667,0.9818481848184818,0.018151815181518153
14000US17031160502,0.9538258575197889,0.04617414248021108,1.0,0.0,1.0,0.0,0.878682842287695,0.12131715771230503,1.0,0.0,0.912303664921466,0.08769633507853403,0.9960106382978723,0.003989361702127659
14000US17031160602,0.9926075268817204,0.00739247311827957,1.0,0.0,1.0,0.0,0.9728395061728395,0.027160493827160494,1.0,0.0,1.0,0.0,0.989786443825441,0.01021355617455896
14000US17031151002,0.9364380113278792,0.06356198867212083,0.9241603466955579,0.07583965330444203,1.0,0.0,0.9497568881685575,0.050243111831442464,1.0,0.0,0.8871508379888268,0.11284916201117319,1.0,0.0
14000US17031151001,0.9532814238042269,0.04671857619577308,0.9846449136276392,0.015355086372360844,1.0,0.0,0.907859078590786,0.0921409214092141,1.0,0.0,0.9139344262295082,0.0860655737704918,1.0,0.0
14000US17031431302,0.9673676577229877,0.032632342277012324,1.0,0.0,0.9824980111376292,0.017501988862370723,0.5490196078431373,0.45098039215686275,1.0,0.0,0.7870370370370371,0.21296296296296297,0.982690794649882,0.01730920535011802
14000US17031460302,0.9580119965724079,0.04198800342759212,1.0,0.0,0.95274831243973,0.04725168756027001,1.0,0.0,1.0,0.0,1.0,0.0,0.9567137809187279,0.04328621908127209
14000US17031460301,0.9427083333333334,0.057291666666666664,1.0,0.0,0.9295774647887324,0.07042253521126761,0.9357429718875502,0.0642570281124498,1.0,0.0,0.944578313253012,0.05542168674698795,0.9416553595658074,0.05834464043419267
14000US17031700501,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031700502,0.9702633814783348,0.029736618521665252,0.8967391304347826,0.10326086956521739,0.9826275787187839,0.01737242128121607,1.0,0.0,1.0,0.0,0.7466666666666667,0.25333333333333335,0.985480943738657,0.014519056261343012
14000US17031210601,0.9666374012291484,0.033362598770851626,1.0,0.0,1.0,0.0,0.922920892494929,0.07707910750507099,1.0,0.0,0.9093078758949881,0.09069212410501193,1.0,0.0
14000US17031841100,0.9779359430604982,0.02206405693950178,1.0,0.0,1.0,0.0,0.973784355179704,0.026215644820295984,1.0,0.0,1.0,0.0,0.9773805180591025,0.022619481940897482
14000US17031840200,0.9513381995133819,0.04866180048661801,1.0,0.0,,,0.9274047186932849,0.07259528130671507,1.0,0.0,1.0,0.0,0.9421965317919075,0.057803468208092484
14000US17031841300,0.9500813890396094,0.049918610960390665,0.8797385620915033,0.12026143790849673,1.0,0.0,1.0,0.0,1.0,0.0,0.9310861423220974,0.06891385767790262,1.0,0.0
14000US17031840700,0.9245446660884649,0.07545533391153512,1.0,0.0,1.0,0.0,0.8737300435413643,0.1262699564586357,1.0,0.0,0.8864229765013055,0.11357702349869452,1.0,0.0
14000US17031841700,0.9916805324459235,0.008319467554076539,1.0,0.0,0.9837662337662337,0.016233766233766232,1.0,0.0,1.0,0.0,0.9735449735449735,0.026455026455026454,1.0,0.0
14000US17031190602,0.898798228969007,0.10120177103099304,0.8485207100591716,0.1514792899408284,1.0,0.0,0.9538239538239538,0.046176046176046176,0.9343065693430657,0.06569343065693431,0.8801801801801802,0.11981981981981982,0.9426751592356688,0.05732484076433121
14000US17031190401,0.9640397857689365,0.035960214231063506,1.0,0.0,1.0,0.0,0.9123134328358209,0.08768656716417911,1.0,0.0,0.94109396914446,0.05890603085553997,0.9915824915824916,0.008417508417508417
14000US17031190702,0.8042188529993408,0.19578114700065918,0.8896952104499274,0.11030478955007257,1.0,0.0,0.6869688385269122,0.3130311614730878,1.0,0.0,0.741514360313316,0.2584856396866841,1.0,0.0
14000US17031191302,0.8659359190556493,0.13406408094435077,0.8882466281310212,0.11175337186897881,0.5967741935483871,0.4032258064516129,0.8743801652892562,0.1256198347107438,1.0,0.0,0.8545288197621226,0.1454711802378774,1.0,0.0
14000US17031190601,0.8487626031164069,0.15123739688359303,0.8262476894639557,0.17375231053604437,0.5483870967741935,0.45161290322580644,0.8901734104046243,0.10982658959537572,0.8292682926829268,0.17073170731707318,0.8514492753623188,0.14855072463768115,0.8403041825095057,0.1596958174904943
14000US17031191301,0.941025641025641,0.05897435897435897,0.9147157190635451,0.08528428093645485,1.0,0.0,0.9521586931155193,0.047841306884480746,1.0,0.0,0.9219015280135824,0.07809847198641766,1.0,0.0
14000US17031200402,0.9115853658536586,0.08841463414634146,0.9870609981515711,0.012939001848428836,1.0,0.0,0.8488210818307905,0.15117891816920942,0.9496402877697842,0.050359712230215826,0.9143126177024482,0.0856873822975518,0.9,0.1
14000US17031200401,0.8920086393088553,0.1079913606911447,0.9061135371179039,0.09388646288209607,1.0,0.0,0.8652482269503546,0.1347517730496454,0.8125,0.1875,0.891583452211127,0.10841654778887304,0.8933333333333333,0.10666666666666667
14000US17031220902,0.9666666666666667,0.03333333333333333,0.9645608628659477,0.03543913713405239,1.0,0.0,0.968944099378882,0.031055900621118012,1.0,0.0,0.9485981308411215,0.0514018691588785,1.0,0.0
14000US17031210501,0.9902694610778443,0.009730538922155689,0.983225806451613,0.016774193548387096,1.0,0.0,1.0,0.0,1.0,0.0,0.9764492753623188,0.02355072463768116,1.0,0.0
14000US17031160601,0.9903846153846154,0.009615384615384616,0.9850267379679144,0.014973262032085561,1.0,0.0,1.0,0.0,0.9834123222748815,0.016587677725118485,1.0,0.0,0.98559670781893,0.01440329218106996
14000US17031061901,0.968944099378882,0.031055900621118012,0.9546553808948005,0.04534461910519952,1.0,0.0,1.0,0.0,0.9524714828897338,0.04752851711026616,1.0,0.0,0.9636451769268056,0.036354823073194376
14000US17031840800,0.9129943502824859,0.08700564971751412,0.8006756756756757,0.19932432432432431,1.0,0.0,0.9689655172413794,0.03103448275862069,1.0,0.0,0.9109826589595376,0.08901734104046242,1.0,0.0
14000US17031030703,0.9947561615102255,0.005243838489774515,1.0,0.0,0.9710982658959537,0.028901734104046242,1.0,0.0,1.0,0.0,1.0,0.0,0.9938003719776813,0.006199628022318661
14000US17031081403,0.966823873800618,0.03317612619938201,0.9887926642893531,0.011207335710646969,1.0,0.0,0.9244570349386213,0.07554296506137866,0.9924139799512327,0.007586020048767272,0.9483870967741935,0.05161290322580645,0.9678027059427984,0.03219729405720158
14000US17031030702,0.9321692411014103,0.06783075889858965,0.9305135951661632,0.06948640483383686,1.0,0.0,0.927765237020316,0.07223476297968397,0.9523269012485811,0.04767309875141884,0.8280254777070064,0.17197452229299362,0.9444444444444444,0.05555555555555555
14000US17031440102,1.0,0.0,1.0,0.0,1.0,0.0,,,1.0,0.0,1.0,0.0,1.0,0.0
14000US17031440202,0.9798657718120806,0.020134228187919462,,,0.9792674498963373,0.02073255010366275,1.0,0.0,,,1.0,0.0,0.9792817679558011,0.020718232044198894
14000US17031830500,0.8469656992084432,0.15303430079155672,0.8747099767981439,0.12529002320185614,1.0,0.0,0.8170731707317073,0.18292682926829268,1.0,0.0,0.8445040214477212,0.1554959785522788,1.0,0.0
14000US17031840100,0.9605263157894737,0.039473684210526314,1.0,0.0,,,0.923469387755102,0.07653061224489796,1.0,0.0,1.0,0.0,0.9546370967741935,0.04536290322580645
14000US17031840400,0.9754385964912281,0.02456140350877193,1.0,0.0,,,0.9502664298401421,0.0497335701598579,1.0,0.0,1.0,0.0,0.9572519083969465,0.042748091603053436
14000US17031839200,0.9370188943317005,0.06298110566829951,0.9537815126050421,0.046218487394957986,0.975363941769317,0.02463605823068309,0.8087248322147651,0.1912751677852349,0.9537815126050421,0.046218487394957986,1.0,0.0,0.9362606232294618,0.06373937677053824
14000US17031835500,0.9808541973490427,0.01914580265095729,1.0,0.0,1.0,0.0,0.6388888888888888,0.3611111111111111,1.0,0.0,0.796875,0.203125,1.0,0.0
14000US17031190402,0.9638084632516704,0.036191536748329624,0.9699727024567789,0.03002729754322111,1.0,0.0,0.9523099850968704,0.04769001490312966,0.9698558322411533,0.03014416775884666,0.9561586638830898,0.04384133611691023,0.9725536992840096,0.027446300715990454
14000US17031431301,0.9653465346534653,0.034653465346534656,1.0,0.0,0.9617784711388455,0.038221528861154444,1.0,0.0,1.0,0.0,1.0,0.0,0.965149359886202,0.03485064011379801
14000US17031834000,0.9688612099644128,0.03113879003558719,1.0,0.0,0.9671977507029054,0.03280224929709466,1.0,0.0,1.0,0.0,,,0.9688612099644128,0.03113879003558719
14000US17031833900,0.9270959902794653,0.07290400972053462,1.0,0.0,0.9020771513353115,0.09792284866468842,0.8708133971291866,0.1291866028708134,1.0,0.0,0.9366197183098591,0.06338028169014084,0.9168765743073047,0.08312342569269521
14000US17031030604,0.9647390691114246,0.03526093088857546,0.9557453416149069,0.04425465838509317,0.9578454332552693,0.04215456674473068,1.0,0.0,0.9818652849740933,0.018134715025906734,0.8235294117647058,0.17647058823529413,0.9797191887675507,0.0202808112324493
14000US17031031502,0.916292364230298,0.08370763576970192,0.9808,0.0192,0.8310344827586207,0.16896551724137931,0.8966565349544073,0.1033434650455927,0.9774647887323944,0.022535211267605635,0.8900523560209425,0.1099476439790576,0.9211417513304305,0.07885824866956942
