GEOID_Data,ag1,ag2,ag3,ag4,ag5,white_ag1,white_ag2,white_ag3,white_ag4,white_ag5,black_ag1,black_ag2,black_ag3,black_ag4,black_ag5,other_ag1,other_ag2,other_ag3,other_ag4,other_ag5,nhisp_white_ag1,nhisp_white_ag2,nhisp_white_ag3,nhisp_white_ag4,nhisp_white_ag5,hisp_ag1,hisp_ag2,hisp_ag3,hisp_ag4,hisp_ag5,nhisp_ag1,nhisp_ag2,nhisp_ag3,nhisp_ag4,nhisp_ag5
14000US17031030706,0.020955882352941175,0.03602941176470588,0.35698529411764707,0.31066176470588236,0.27536764705882355,0.029462738301559793,0.013287117273252455,0.3292894280762565,0.25014442518775276,0.3778162911611785,0.0,0.16411378555798686,0.5185995623632386,0.3172866520787746,0.0,0.011278195488721804,0.0,0.3082706766917293,0.5018796992481203,0.17857142857142858,0.015188335358444714,0.013973268529769137,0.31044957472660994,0.26306196840826246,0.3973268529769137,0.3333333333333333,0.0,0.6666666666666666,0.0,0.0,0.009527439024390244,0.037347560975609755,0.34565548780487804,0.32202743902439024,0.2854420731707317
14000US17031030601,0.16178411190287675,0.08234362628661916,0.3919239904988123,0.2209026128266033,0.1430456584850884,0.0603988603988604,0.08547008547008547,0.47863247863247865,0.21766381766381768,0.15783475783475784,0.36972193614830073,0.04531410916580844,0.21009268795056643,0.33264675592173015,0.042224510813594233,0.13922859830667922,0.11100658513640639,0.41486359360301034,0.12417685794920037,0.21072436500470368,0.035625,0.084375,0.473125,0.23875,0.168125,0.22950819672131148,0.09836065573770492,0.5450819672131147,0.06557377049180328,0.06147540983606557,0.15712270803949224,0.08124118476727786,0.38138222849083214,0.23159379407616362,0.14866008462623415
14000US17031081202,0.12854961832061068,0.00732824427480916,0.22595419847328244,0.2512977099236641,0.38687022900763357,0.08959537572254335,0.008670520231213872,0.20158959537572255,0.2561416184971098,0.4440028901734104,0.10909090909090909,0.0,0.2,0.6909090909090909,0.0,0.40554156171284633,0.0,0.40302267002518893,0.09571788413098237,0.09571788413098237,0.08657373440939105,0.00880410858400587,0.20469552457813647,0.2523844460748349,0.4475421863536317,0.10256410256410256,0.0,0.4188034188034188,0.1794871794871795,0.29914529914529914,0.12951234958834706,0.007599746675110829,0.2188093730208993,0.2539582013932869,0.3901203293223559
14000US17031063303,0.04067796610169491,0.016101694915254237,0.2966101694915254,0.12796610169491526,0.5186440677966102,0.04892966360856269,0.019367991845056064,0.25891946992864423,0.13149847094801223,0.5412844036697247,,,,,,0.0,0.0,0.4824120603015075,0.11055276381909548,0.40703517587939697,0.0410958904109589,0.020021074815595362,0.2581664910432034,0.13593256059009484,0.5447839831401475,0.28125,0.0,0.28125,0.0,0.4375,0.03397212543554007,0.016550522648083623,0.2970383275261324,0.13153310104529617,0.5209059233449478
14000US17031220901,0.15902140672782875,0.10941216445803602,0.37037037037037035,0.2432891607203534,0.11790689772341148,0.148084619782733,0.09605488850771869,0.3910806174957118,0.26186392224128074,0.10291595197255575,0.31690140845070425,0.05868544600938967,0.6244131455399061,0.0,0.0,0.09635416666666667,0.16796875,0.18229166666666666,0.3359375,0.21744791666666666,0.09705372616984402,0.0415944540727903,0.6048526863084922,0.2564991334488735,0.0,0.16440501043841335,0.13204592901878914,0.2359081419624217,0.2938413361169102,0.17379958246346555,0.14897760467380722,0.06718597857838364,0.6212268743914313,0.14897760467380722,0.013631937682570594
14000US17031210602,0.21560077519379844,0.1189437984496124,0.3793604651162791,0.2311046511627907,0.05499031007751938,0.21650361548277328,0.07741386643981285,0.43726074011059124,0.21267545725223308,0.05614632071458953,0.22580645161290322,0.0,0.3870967741935484,0.3870967741935484,0.0,0.21420389461626574,0.17697594501718214,0.30126002290950743,0.2531500572737686,0.05441008018327606,0.032072368421052634,0.08963815789473684,0.584703947368421,0.25164473684210525,0.04194078947368421,0.3213556553695386,0.1523070641077991,0.23683135973866884,0.22948142098815844,0.06002449979583503,0.06134603930911257,0.07027992852888625,0.5872543180464562,0.2334723049434187,0.047647409172126266
14000US17031220602,0.16299073665637406,0.10807234230260256,0.5092633436259374,0.1133656815174239,0.10630789589766211,0.10594059405940594,0.10594059405940594,0.602970297029703,0.10792079207920792,0.07722772277227723,0.5498154981549815,0.046125461254612546,0.26752767527675275,0.13653136531365315,0.0,0.12474012474012475,0.1496881496881497,0.3503118503118503,0.11746361746361747,0.2577962577962578,0.09984984984984985,0.10698198198198199,0.6343843843843844,0.09722222222222222,0.06156156156156156,0.16683316683316685,0.11688311688311688,0.25874125874125875,0.13986013986013987,0.3176823176823177,0.16190206623266346,0.10557599773563543,0.5802434191904897,0.10585904330597226,0.046419473535239175
14000US17031220601,0.14267100977198696,0.056026058631921824,0.49641693811074916,0.21368078175895766,0.09120521172638436,0.17406749555950266,0.0674955595026643,0.4857904085257549,0.1625222024866785,0.11012433392539965,0.0,0.0,0.4230769230769231,0.5769230769230769,0.0,0.07540983606557378,0.03278688524590164,0.5606557377049181,0.2786885245901639,0.05245901639344262,0.11840562719812427,0.06330597889800703,0.552168815943728,0.16998827667057445,0.09613130128956623,0.2175732217573222,0.06694560669456066,0.3179916317991632,0.27615062761506276,0.12133891213389121,0.10879848628192999,0.0510879848628193,0.5771050141911069,0.18543046357615894,0.07757805108798486
14000US17031040401,0.19244186046511627,0.009302325581395349,0.4622093023255814,0.21482558139534882,0.12122093023255814,0.1809598741148702,0.00904799370574351,0.512588512981904,0.1848937844217152,0.1125098347757671,0.11333333333333333,0.0,0.22,0.5133333333333333,0.15333333333333332,0.24732620320855614,0.012032085561497326,0.339572192513369,0.25668449197860965,0.1443850267379679,0.1795998047828209,0.002440214738897023,0.5061005368472425,0.20741825280624696,0.10444119082479258,0.17338709677419356,0.036290322580645164,0.5309139784946236,0.09946236559139784,0.15994623655913978,0.19770029673590506,0.00185459940652819,0.4432492581602374,0.24666172106824927,0.11053412462908012
14000US17031252202,0.3061522419186653,0.06465067778936393,0.2873826903023983,0.2364963503649635,0.10531803962460896,0.0,0.0,1.0,0.0,0.0,0.3112024221453287,0.06401384083044982,0.2843858131487889,0.23875432525951557,0.10164359861591696,0.21481481481481482,0.1037037037037037,0.2,0.2222222222222222,0.25925925925925924,0.0,0.0,1.0,0.0,0.0,0.4142857142857143,0.2,0.38571428571428573,0.0,0.0,0.30455026455026457,0.06264550264550264,0.2859259259259259,0.24,0.10687830687830688
14000US17031252102,0.33634478672985785,0.11374407582938388,0.2759182464454976,0.14958530805687204,0.12440758293838862,0.5511363636363636,0.0,0.44886363636363635,0.0,0.0,0.32215981156006523,0.12212357311107085,0.2525819894908498,0.16361659720963942,0.1395180286283747,0.37464522232734154,0.08893093661305582,0.36896877956480606,0.10122989593188268,0.06622516556291391,0.6783216783216783,0.0,0.32167832167832167,0.0,0.0,0.4116059379217274,0.12685560053981107,0.2941970310391363,0.0728744939271255,0.09446693657219973,0.3270670437531193,0.11212776576276826,0.27366494759607385,0.15904175677923807,0.12809848610880054
14000US17031836300,0.1304856641310708,0.20596840257460503,0.31480397893504974,0.22820362785254536,0.12053832650672908,0.11225997045790251,0.33234859675036926,0.3249630723781389,0.16838995568685378,0.0620384047267356,0.15770609318996415,0.05017921146953405,0.3094384707287933,0.32616487455197135,0.15651135005973715,0.07692307692307693,0.4358974358974359,0.30256410256410254,0.015384615384615385,0.16923076923076924,0.11550151975683891,0.34194528875379937,0.30547112462006076,0.17325227963525835,0.06382978723404255,0.0,0.13636363636363635,0.8636363636363636,0.0,0.0,0.13218731475992887,0.20687611144042678,0.3076467101363367,0.23117960877296978,0.12211025489033787
14000US17031834500,0.35355648535564854,0.09623430962343096,0.2907949790794979,0.22384937238493724,0.03556485355648536,0.0,0.0,0.0,1.0,0.0,0.33782771535580525,0.10337078651685393,0.300374531835206,0.2202247191011236,0.038202247191011236,0.6436781609195402,0.0,0.1839080459770115,0.1724137931034483,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,0.35355648535564854,0.09623430962343096,0.2907949790794979,0.22384937238493724,0.03556485355648536
14000US17031836000,0.27729885057471265,0.07399425287356322,0.2661637931034483,0.3031609195402299,0.07938218390804598,0.1308411214953271,0.0,0.17757009345794392,0.6915887850467289,0.0,0.2880371660859466,0.0716221447928765,0.26480836236933797,0.29152148664343785,0.08401084010840108,0.14893617021276595,0.22340425531914893,0.40425531914893614,0.18085106382978725,0.0425531914893617,0.1308411214953271,0.0,0.17757009345794392,0.6915887850467289,0.0,0.0,0.0,1.0,0.0,0.0,0.2780979827089337,0.07420749279538905,0.26404899135446686,0.30403458213256485,0.07961095100864553
14000US17031836200,0.04780114722753346,0.8030592734225621,0.06054811982154239,0.042702358189929894,0.045889101338432124,0.03610832497492478,0.839518555667001,0.04714142427281846,0.03510531594784353,0.04212637913741224,0.04032258064516129,0.9193548387096774,0.0,0.04032258064516129,0.0,0.07589285714285714,0.6897321428571429,0.10714285714285714,0.060267857142857144,0.06696428571428571,0.03007518796992481,0.8367346938775511,0.050483351235230935,0.03759398496240601,0.045112781954887216,0.05263157894736842,0.881578947368421,0.06578947368421052,0.0,0.0,0.04728299223712068,0.7946365561044461,0.05998588567395907,0.04728299223712068,0.05081157374735357
14000US17031834400,0.19530284301606923,0.09122373300370828,0.2919653893695921,0.30061804697156985,0.12088998763906057,0.3929824561403509,0.0,0.5368421052631579,0.02456140350877193,0.0456140350877193,0.18099415204678362,0.09210526315789473,0.30058479532163745,0.3026315789473684,0.12368421052631579,0.17352941176470588,0.1588235294117647,0.0,0.5117647058823529,0.15588235294117647,0.3765182186234818,0.0,0.5425101214574899,0.02834008097165992,0.05263157894736842,0.5,0.0,0.5,0.0,0.0,0.19241327676566009,0.09208884452208635,0.28999251310207136,0.3034689293735962,0.12203643623658597
14000US17031834300,0.19543619993790748,0.07901272896615957,0.2398323502018007,0.24511021421918658,0.24060850667494568,0.0,0.0,0.0,0.0,1.0,0.20487394957983193,0.08554621848739495,0.23310924369747898,0.22957983193277312,0.246890756302521,0.08456659619450317,0.0,0.33403805496828753,0.4503171247357294,0.13107822410147993,0.0,0.0,0.0,0.0,1.0,0.5116279069767442,0.0,0.0,0.4883720930232558,0.0,0.19331145491483046,0.07954367869979684,0.2414439756211908,0.2434755430536021,0.24222534771057977
14000US17031070101,0.11322150962012827,0.10384805130735077,0.39047853971386287,0.20004933399111988,0.19240256536753825,0.11049562682215744,0.09620991253644315,0.36559766763848395,0.22244897959183674,0.20524781341107873,0.0,0.0,0.8076923076923077,0.0,0.19230769230769232,0.14652014652014653,0.16666666666666666,0.48717948717948717,0.08791208791208792,0.11172161172161173,0.11453611362949531,0.09459051072831672,0.35448776065276516,0.2305832577818072,0.20580235720761558,0.0,0.2532051282051282,0.6730769230769231,0.0,0.07371794871794872,0.12266167824692678,0.09139497594869055,0.3669160876536611,0.21672902191341528,0.20229823623730625
